Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Total
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Malayalam,,,,25
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Maltese,,,,0
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Mandarin,,,,460
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Marathi,,,,15
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Nepali,,,,15
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,"Niger-Congo languages, n.i.e.",,,,125
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Norwegian,,,,0
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Oromo,,,,5
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Panjabi (Punjabi),,,,275
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Pashto,,,,35
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Persian (Farsi),,,,355
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Polish,,,,135
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Portuguese,,,,270
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Romanian,,,,80
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Rundi (Kirundi),,,,0
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Russian,,,,370
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Rwanda (Kinyarwanda),,,,5
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,"Semitic languages, n.i.e.",,,,30
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Serbian,,,,20
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Serbo-Croatian,,,,0
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Shanghainese,,,,5
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,"Sign languages, n.i.e.",,,,5
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Sindhi,,,,10
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Sinhala (Sinhalese),,,,85
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,"Sino-Tibetan languages, n.i.e.",,,,15
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,"Slavic languages, n.i.e.",,,,0
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Slovak,,,,10
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Slovenian,,,,10
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Somali,,,,140
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Spanish,,,,1290
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Swahili,,,,45
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Swedish,,,,5
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,"Tagalog (Pilipino, Filipino)",,,,760
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Taiwanese,,,,5
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Tamil,,,,1155
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Telugu,,,,70
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Thai,,,,0
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Tibetan languages,,,,0
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Tigrigna,,,,65
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Turkish,,,,485
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Ukrainian,,,,45
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Urdu,,,,575
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Vietnamese,,,,890
M3J,Detailed mother tongue,Single responses,Selected Aboriginal languages,Yiddish,,,,10
M3J,Detailed mother tongue,Single responses,Other languages,,,,,190
M3J,Detailed mother tongue,Multiple responses,,,,,,1005
M3J,Detailed mother tongue,Multiple responses,English and French,,,,,50
M3J,Detailed mother tongue,Multiple responses,English and non-official language,,,,,880
M3J,Detailed mother tongue,Multiple responses,French and non-official language,,,,,60
M3J,Detailed mother tongue,Multiple responses,"English, French and non-official language",,,,,20
M3J,Knowledge of official languages,Knowledge of official languages - Total population excluding institutional residents,,,,,,25075
M3J,Knowledge of official languages,English only,,,,,,22325
M3J,Knowledge of official languages,French only,,,,,,35
M3J,Knowledge of official languages,English and French,,,,,,1240
M3J,Knowledge of official languages,Neither English nor French,,,,,,1480
M3J,First official language spoken,First official language spoken - Total population excluding institutional residents,,,,,,25075
M3J,First official language spoken,English,,,,,,23135
M3J,First official language spoken,French,,,,,,280
M3J,First official language spoken,English and French,,,,,,195
M3J,First official language spoken,Neither English nor French,,,,,,1465
M3J,First official language spoken,Official language minority (number),,,,,,385
M3J,First official language spoken,Official language minority (percentage),,,,,,1.5
M3J,Detailed language spoken most often at home,Detailed language spoken most often at home - Total population excluding institutional residents,,,,,,25075
M3J,Detailed language spoken most often at home,Single responses,,,,,,22685
M3J,Detailed language spoken most often at home,Single responses,English,,,,,13110
M3J,Detailed language spoken most often at home,Single responses,French,,,,,100
M3J,Detailed language spoken most often at home,Single responses,Non-official languages,,,,,9475
M3J,Detailed language spoken most often at home,Single responses,Selected Aboriginal languages,,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected Aboriginal languages,Atikamekw,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected Aboriginal languages,"Cree, n.o.s.",,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected Aboriginal languages,Dene,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected Aboriginal languages,Innu/Montagnais,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected Aboriginal languages,Inuktitut,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected Aboriginal languages,Mi'kmaq,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected Aboriginal languages,Ojibway,,,,5
M3J,Detailed language spoken most often at home,Single responses,Selected Aboriginal languages,Oji-Cree,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected Aboriginal languages,Stoney,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,,,,,9375
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,"African languages, n.i.e.",,,,20
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Afrikaans,,,,10
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Akan (Twi),,,,60
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Albanian,,,,55
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Amharic,,,,20
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Arabic,,,,180
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Armenian,,,,50
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,"Bantu languages, n.i.e.",,,,70
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Bengali,,,,150
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Berber languages (Kabyle),,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Bisayan languages,,,,15
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Bosnian,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Bulgarian,,,,5
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Burmese,,,,10
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Cantonese,,,,335
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,"Chinese, n.o.s.",,,,575
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Creoles,,,,40
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Croatian,,,,30
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Czech,,,,5
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Danish,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Dutch,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Estonian,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Finnish,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Flemish,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Fukien,,,,5
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,German,,,,10
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Greek,,,,60
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Gujarati,,,,210
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Hakka,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Hebrew,,,,10
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Hindi,,,,145
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Hungarian,,,,70
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Ilocano,,,,25
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,"Indo-Iranian languages, n.i.e.",,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Italian,,,,1345
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Japanese,,,,10
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Khmer (Cambodian),,,,30
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Korean,,,,170
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Kurdish,,,,25
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Lao,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Latvian,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Lingala,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Lithuanian,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Macedonian,,,,10
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Malay,,,,5
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Malayalam,,,,20
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Maltese,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Mandarin,,,,360
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Marathi,,,,5
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Nepali,,,,10
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,"Niger-Congo languages, n.i.e.",,,,50
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Norwegian,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Oromo,,,,5
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Panjabi (Punjabi),,,,200
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Pashto,,,,30
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Persian (Farsi),,,,270
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Polish,,,,70
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Portuguese,,,,140
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Romanian,,,,45
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Rundi (Kirundi),,,,5
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Russian,,,,285
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Rwanda (Kinyarwanda),,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,"Semitic languages, n.i.e.",,,,20
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Serbian,,,,15
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Serbo-Croatian,,,,5
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Shanghainese,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,"Sign languages, n.i.e.",,,,5
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Sindhi,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Sinhala (Sinhalese),,,,65
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,"Sino-Tibetan languages, n.i.e.",,,,10
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,"Slavic languages, n.i.e.",,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Slovak,,,,5
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Slovenian,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Somali,,,,95
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Spanish,,,,840
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Swahili,,,,20
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Swedish,,,,5
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,"Tagalog (Pilipino, Filipino)",,,,430
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Taiwanese,,,,5
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Tamil,,,,980
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Telugu,,,,40
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Thai,,,,0
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Tibetan languages,,,,5
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Tigrigna,,,,30
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Turkish,,,,455
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Ukrainian,,,,10
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Urdu,,,,400
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Vietnamese,,,,690
M3J,Detailed language spoken most often at home,Single responses,Selected non-Aboriginal languages,Yiddish,,,,0
M3J,Detailed language spoken most often at home,Single responses,Other languages,,,,,95
M3J,Detailed language spoken most often at home,Multiple responses,,,,,,2385
M3J,Detailed language spoken most often at home,Multiple responses,English and French,,,,,45
M3J,Detailed language spoken most often at home,Multiple responses,English and non-official language,,,,,2285
M3J,Detailed language spoken most often at home,Multiple responses,French and non-official language,,,,,35
M3J,Detailed language spoken most often at home,Multiple responses,"English, French and non-official language",,,,,25
M3J,Detailed other language spoken regularly at home,Detailed other language spoken regularly at home - Total population excluding institutional residents,,,,,,25075
M3J,Detailed other language spoken regularly at home,None,,,,,,17910
M3J,Detailed other language spoken regularly at home,Single responses,,,,,,7005
M3J,Detailed other language spoken regularly at home,Single responses,English,,,,,3135
M3J,Detailed other language spoken regularly at home,Single responses,French,,,,,160
M3J,Detailed other language spoken regularly at home,Single responses,Non-official languages,,,,,3715
M3J,Detailed other language spoken regularly at home,Single responses,Selected Aboriginal languages,,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected Aboriginal languages,,Atikamekw,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected Aboriginal languages,"Cree, n.o.s.",,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected Aboriginal languages,"Cree, n.o.s.",Dene,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected Aboriginal languages,"Cree, n.o.s.",Innu/Montagnais,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected Aboriginal languages,"Cree, n.o.s.",Inuktitut,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected Aboriginal languages,"Cree, n.o.s.",Mi'kmaq,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected Aboriginal languages,"Cree, n.o.s.",Ojibway,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected Aboriginal languages,Oji-Cree,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected Aboriginal languages,Stoney,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,,,,,3585
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,"African languages, n.i.e.",,,,20
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Afrikaans,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Akan (Twi),,,,70
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Albanian,,,,10
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Amharic,,,,25
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Arabic,,,,85
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Armenian,,,,10
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,"Bantu languages, n.i.e.",,,,30
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Bengali,,,,55
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Berber languages (Kabyle),,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Bisayan languages,,,,10
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Bosnian,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Bulgarian,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Burmese,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Cantonese,,,,95
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,"Chinese, n.o.s.",,,,120
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Creoles,,,,50
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Croatian,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Czech,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Danish,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Dutch,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Estonian,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Finnish,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Flemish,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Flemish,Fukien,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,German,,,,25
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Greek,,,,35
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Gujarati,,,,45
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Hakka,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Hebrew,,,,10
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Hindi,,,,130
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Hungarian,,,,20
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Ilocano,,,,15
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,"Indo-Iranian languages, n.i.e.",,,,10
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Italian,,,,715
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Japanese,,,,10
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Khmer (Cambodian),,,,15
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Korean,,,,35
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Kurdish,,,,10
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Lao,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Latvian,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Lingala,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Lithuanian,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Macedonian,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Malay,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Malayalam,,,,15
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Maltese,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Mandarin,,,,80
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Marathi,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Nepali,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,"Niger-Congo languages, n.i.e.",,,,105
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Norwegian,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Oromo,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Panjabi (Punjabi),,,,90
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Pashto,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Persian (Farsi),,,,80
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Polish,,,,40
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Portuguese,,,,65
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Romanian,,,,15
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Rundi (Kirundi),,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Russian,,,,85
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Rwanda (Kinyarwanda),,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,"Semitic languages, n.i.e.",,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Serbian,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Serbo-Croatian,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Shanghainese,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,"Sign languages, n.i.e.",,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Sindhi,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Sinhala (Sinhalese),,,,20
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,"Sino-Tibetan languages, n.i.e.",,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,"Slavic languages, n.i.e.",,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Slovak,,,,10
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Slovenian,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Somali,,,,50
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Spanish,,,,380
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Swahili,,,,65
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Swedish,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,"Tagalog (Pilipino, Filipino)",,,,195
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Taiwanese,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Tamil,,,,135
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Telugu,,,,10
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Thai,,,,5
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Thai,Tibetan languages,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Tigrigna,,,,30
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Turkish,,,,30
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Ukrainian,,,,10
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Urdu,,,,145
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Vietnamese,,,,200
M3J,Detailed other language spoken regularly at home,Single responses,Selected non-Aboriginal languages,Yiddish,,,,0
M3J,Detailed other language spoken regularly at home,Single responses,Other languages,,,,,120
M3J,Detailed other language spoken regularly at home,Multiple responses,,,,,,155
M3J,Detailed other language spoken regularly at home,Multiple responses,English and French,,,,,10
M3J,Detailed other language spoken regularly at home,Multiple responses,English and non-official language,,,,,70
M3J,Detailed other language spoken regularly at home,Multiple responses,French and non-official language,,,,,75
M3J,Detailed other language spoken regularly at home,Multiple responses,"English, French and non-official language",,,,,0
M3K,Detailed mother tongue,Detailed mother tongue - Total population excluding institutional residents,,,,,,5870
M3K,Detailed mother tongue,Single responses,,,,,,5665
M3K,Detailed mother tongue,Single responses,English,,,,,2350
M3K,Detailed mother tongue,Single responses,French,,,,,30
M3K,Detailed mother tongue,Single responses,Non-official languages,,,,,3290
M3K,Detailed mother tongue,Single responses,Selected Aboriginal languages,,,,,0
M3K,Detailed mother tongue,Single responses,Selected Aboriginal languages,,Atikamekw,,,0
M3K,Detailed mother tongue,Single responses,Selected Aboriginal languages,"Cree, n.o.s.",,,,0
M3K,Detailed mother tongue,Single responses,Selected Aboriginal languages,Dene,,,,0
M3K,Detailed mother tongue,Single responses,Selected Aboriginal languages,Dene,Innu/Montagnais,,,0
M3K,Detailed mother tongue,Single responses,Selected Aboriginal languages,Dene,Inuktitut,,,0
M3K,Detailed mother tongue,Single responses,Selected Aboriginal languages,Dene,Mi'kmaq,,,0
M3K,Detailed mother tongue,Single responses,Selected Aboriginal languages,Dene,Ojibway,,,0
M3K,Detailed mother tongue,Single responses,Selected Aboriginal languages,Oji-Cree,,,,0
M3K,Detailed mother tongue,Single responses,Selected Aboriginal languages,Stoney,,,,0
M3K,Detailed mother tongue,Single responses,Selected Aboriginal languages,Selected non-Aboriginal languages,,,,3275
M3K,Detailed mother tongue,Single responses,Selected Aboriginal languages,"African languages, n.i.e.",,,,0
M3K,Detailed mother tongue,Single responses,Selected Aboriginal languages,Afrikaans,,,,0
M3K,Detailed mother tongue,Single responses,Selected Aboriginal languages,Akan (Twi),,,,0
