Commodity_Classification,Commodity,Classification,County,Market,Date,Year,Month,Year_Month,WeekofYear,Year_Week,SupplyVolume,Retail,Wholesale,Unit
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Awendo_Market,2021-10-15,2021,10,2021-10,41,2021-41,8000.0,40.0,,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Wakulima_Market,2021-10-15,2021,10,2021-10,41,2021-41,0.0,45.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Wakulima_Market,2021-10-15,2021,10,2021-10,41,2021-41,0.0,35.0,28.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Narok,Muthurwa_Market,2021-10-15,2021,10,2021-10,41,2021-41,54000.0,32.0,27.78,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nyandarua,Soko_Mpya_Market,2021-10-15,2021,10,2021-10,41,2021-41,720.0,35.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyeri,Gakindu_Market,2021-10-15,2021,10,2021-10,41,2021-41,6300.0,36.36,32.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Tharaka-Nithi,Chuka_Market,2021-10-15,2021,10,2021-10,41,2021-41,360.0,40.0,32.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Trans-Nzoia,Sikhendu_Market,2021-10-15,2021,10,2021-10,41,2021-41,180.0,35.0,24.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Trans-Nzoia,Sibanga_Market,2021-10-15,2021,10,2021-10,41,2021-41,4050.0,27.08,24.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2021-10-15,2021,10,2021-10,41,2021-41,500.0,45.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Vihiga,Kilingili_Market,2021-10-15,2021,10,2021-10,41,2021-41,12000.0,30.0,25.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,West-Pokot,Makutano_West_Pokot_Market,2021-10-15,2021,10,2021-10,41,2021-41,,36.0,31.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Laikipia,Nanyuki_Open_Air_Market,2021-10-16,2021,10,2021-10,41,2021-41,2500.0,50.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Laikipia,Nyahururu_Municipal_Market,2021-10-16,2021,10,2021-10,41,2021-41,40000.0,35.0,28.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mandera,Elwak_Market,2021-10-16,2021,10,2021-10,41,2021-41,1150.0,55.0,46.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Muranga,Mukuyu_Market,2021-10-16,2021,10,2021-10,41,2021-41,,40.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kapsabet_Market,2021-10-16,2021,10,2021-10,41,2021-41,18000.0,36.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Samburu,Lekuru_Market,2021-10-16,2021,10,2021-10,41,2021-41,4500.0,40.0,32.22,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,West-Pokot,Lomut_Market,2021-10-16,2021,10,2021-10,41,2021-41,20000.0,45.0,37.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kakamega,Malimili_Livestock_Market,2021-10-17,2021,10,2021-10,41,2021-42,8100.0,32.0,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Mabera_Market,2021-10-17,2021,10,2021-10,41,2021-42,1800.0,27.17,25.36,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kibiok_Market,2021-10-17,2021,10,2021-10,41,2021-42,14000.0,35.0,32.5,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyandarua,Kasuku_Market,2021-10-17,2021,10,2021-10,41,2021-42,90.0,40.0,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Baringo,Eldama_Ravine_Market,2021-10-18,2021,10,2021-10,42,2021-42,800.0,36.0,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Bomet,Chebunyo_Market,2021-10-18,2021,10,2021-10,42,2021-42,86400.0,33.33,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Kiritiri_Market,2021-10-18,2021,10,2021-10,42,2021-42,15800.0,40.0,30.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Garissa,Garissa_Soko_Mugdi_Market,2021-10-18,2021,10,2021-10,42,2021-42,30000.0,80.0,56.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Homa-Bay,Nyakwere_Market,2021-10-18,2021,10,2021-10,42,2021-42,6000.0,40.0,33.33,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kirinyaga,Kagio_Market,2021-10-18,2021,10,2021-10,42,2021-42,450.0,40.0,32.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2021-10-18,2021,10,2021-10,42,2021-42,4500.0,35.65,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Muhoroni_Market,2021-10-18,2021,10,2021-10,42,2021-42,5000.0,45.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kitui,Kalundu_Market,2021-10-18,2021,10,2021-10,42,2021-42,,35.0,33.33,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Diani_Market,2021-10-18,2021,10,2021-10,42,2021-42,4000.0,40.0,35.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Machakos,Machakos_Main_Market,2021-10-18,2021,10,2021-10,42,2021-42,,40.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Rongo_Market,2021-10-18,2021,10,2021-10,42,2021-42,9000.0,27.78,26.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Mombasa,Marikiti_Market,2021-10-18,2021,10,2021-10,42,2021-42,,40.0,,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Wakulima_Market,2021-10-18,2021,10,2021-10,42,2021-42,180.0,45.0,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Wakulima_Market,2021-10-18,2021,10,2021-10,42,2021-42,4500.0,35.0,28.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyandarua,Soko_Mpya_Market,2021-10-18,2021,10,2021-10,42,2021-42,900.0,45.0,40.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nyeri,Othaya_Market,2021-10-18,2021,10,2021-10,42,2021-42,10800.0,40.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Aram_Market,2021-10-18,2021,10,2021-10,42,2021-42,15500.0,36.92,31.11,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Siaya,Aram_Market,2021-10-18,2021,10,2021-10,42,2021-42,4500.0,36.92,31.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Tharaka-Nithi,Kaanwa_Market,2021-10-18,2021,10,2021-10,42,2021-42,800.0,35.0,30.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Tharaka-Nithi,Kaanwa_Market,2021-10-18,2021,10,2021-10,42,2021-42,100.0,50.0,40.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Uasin-Gishu,Kimumu_Market,2021-10-18,2021,10,2021-10,42,2021-42,3300.0,45.0,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2021-10-18,2021,10,2021-10,42,2021-42,10000.0,28.89,24.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2021-10-18,2021,10,2021-10,42,2021-42,500.0,45.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Vihiga,Luanda_Market,2021-10-18,2021,10,2021-10,42,2021-42,2000.0,30.0,31.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Baringo,Marigat_Market,2021-10-19,2021,10,2021-10,42,2021-42,13000.0,35.0,30.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Bomet,Kapkwen_Market,2021-10-19,2021,10,2021-10,42,2021-42,54000.0,50.0,31.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kajiado,Kimana_Crops_Market,2021-10-19,2021,10,2021-10,42,2021-42,4000.0,45.0,35.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2021-10-19,2021,10,2021-10,42,2021-42,4500.0,31.0,25.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisii,Nyangusu_Market,2021-10-19,2021,10,2021-10,42,2021-42,3600.0,32.0,31.11,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Kisii,Nyakoe_Market,2021-10-19,2021,10,2021-10,42,2021-42,400.0,28.0,28.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisii,Nyakoe_Market,2021-10-19,2021,10,2021-10,42,2021-42,7000.0,28.0,25.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Ahero_Market,2021-10-19,2021,10,2021-10,42,2021-42,4500.0,45.0,40.0,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Kisumu,Kibuye_Market,2021-10-19,2021,10,2021-10,42,2021-42,,50.0,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Kibuye_Market,2021-10-19,2021,10,2021-10,42,2021-42,,45.0,40.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kisumu,Kibuye_Market,2021-10-19,2021,10,2021-10,42,2021-42,,35.0,28.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Machakos,Athi_River_Open_Air_Market,2021-10-19,2021,10,2021-10,42,2021-42,1520.0,45.0,33.33,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Machakos,Tala_Centre_Market,2021-10-19,2021,10,2021-10,42,2021-42,39200.0,35.0,27.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mandera,Banisa_Livestock_Market,2021-10-19,2021,10,2021-10,42,2021-42,40000.0,46.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mandera,Rhamu_Market,2021-10-19,2021,10,2021-10,42,2021-42,1000.0,60.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Meru,Maua_Market,2021-10-19,2021,10,2021-10,42,2021-42,90000.0,40.0,35.56,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Meru,Nkubu_Market,2021-10-19,2021,10,2021-10,42,2021-42,1350.0,35.0,31.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Muranga,Kiria_Ini_Market,2021-10-19,2021,10,2021-10,42,2021-42,,40.0,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2021-10-19,2021,10,2021-10,42,2021-42,40000.0,45.0,34.0,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Wakulima_Market,2021-10-19,2021,10,2021-10,42,2021-42,0.0,45.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Wakulima_Market,2021-10-19,2021,10,2021-10,42,2021-42,9000.0,35.0,28.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kapsabet_Market,2021-10-19,2021,10,2021-10,42,2021-42,15000.0,36.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Bondo_Market,2021-10-19,2021,10,2021-10,42,2021-42,21000.0,40.0,31.11,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Taita-Taveta,Wundanyi_Market,2021-10-19,2021,10,2021-10,42,2021-42,600.0,35.0,30.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Tharaka-Nithi,Chuka_Market,2021-10-19,2021,10,2021-10,42,2021-42,900.0,40.0,31.11,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Trans-Nzoia,Stadium_Kitale_Market,2021-10-19,2021,10,2021-10,42,2021-42,,30.0,36.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Uasin-Gishu,Eldoret_Main_Market,2021-10-19,2021,10,2021-10,42,2021-42,20000000.0,180.0,140.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Vihiga,Mbale_Market,2021-10-19,2021,10,2021-10,42,2021-42,136000.0,37.5,26.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Bomet,Mulot_Market,2021-10-20,2021,10,2021-10,42,2021-42,750.0,40.0,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Homa-Bay,Homabay_Soko_Mjinga_Market,2021-10-20,2021,10,2021-10,42,2021-42,2100.0,40.0,37.5,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisii,Suneka_Market,2021-10-20,2021,10,2021-10,42,2021-42,4500.0,30.61,27.08,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kitui,Mwingi_Town_Market,2021-10-20,2021,10,2021-10,42,2021-42,18000.0,35.0,31.11,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Diani_Market,2021-10-20,2021,10,2021-10,42,2021-42,4000.0,40.0,35.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Laikipia,Nanyuki_Open_Air_Market,2021-10-20,2021,10,2021-10,42,2021-42,2500.0,50.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Rongo_Market,2021-10-20,2021,10,2021-10,42,2021-42,9000.0,27.78,26.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Muranga,Mukuyu_Market,2021-10-20,2021,10,2021-10,42,2021-42,,50.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,2021-10-20,2021,10,2021-10,42,2021-42,1000.0,32.0,28.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Uasin-Gishu,Eldoret_Main_Market,2021-10-20,2021,10,2021-10,42,2021-42,880000.0,60.0,45.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Vihiga,Serem_Vihiga_Market,2021-10-20,2021,10,2021-10,42,2021-42,5000.0,32.11,26.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Baringo,Eldama_Ravine_Market,2021-10-21,2021,10,2021-10,42,2021-42,4500.0,36.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Baringo,Marigat_Market,2021-10-21,2021,10,2021-10,42,2021-42,14000.0,35.0,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Baringo,Kabarnet_Market,2021-10-21,2021,10,2021-10,42,2021-42,4500.0,35.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Bungoma,Kimilili_Town_Market,2021-10-21,2021,10,2021-10,42,2021-42,2000.0,30.0,25.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Garissa,Garissa_Soko_Mugdi_Market,2021-10-21,2021,10,2021-10,42,2021-42,20000.0,80.0,56.0,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Homa-Bay,Ndhiwa_Market,2021-10-21,2021,10,2021-10,42,2021-42,2000.0,32.5,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Homa-Bay,Ndhiwa_Market,2021-10-21,2021,10,2021-10,42,2021-42,8000.0,32.5,30.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kajiado,Kiserian_Crops_Market,2021-10-21,2021,10,2021-10,42,2021-42,2000.0,50.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2021-10-21,2021,10,2021-10,42,2021-42,900.0,36.97,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2021-10-21,2021,10,2021-10,42,2021-42,540.0,40.0,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Katito_Market,2021-10-21,2021,10,2021-10,42,2021-42,3000.0,40.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kitui,Tseikuru_Market,2021-10-21,2021,10,2021-10,42,2021-42,30000.0,35.0,31.11,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Kinango_Market,2021-10-21,2021,10,2021-10,42,2021-42,6300.0,40.0,27.78,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Lamu,Mpeketoni_Market,2021-10-21,2021,10,2021-10,42,2021-42,3000.0,60.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mandera,Banisa_Livestock_Market,2021-10-21,2021,10,2021-10,42,2021-42,10000.0,46.0,40.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Mandera,Rhamu_Market,2021-10-21,2021,10,2021-10,42,2021-42,500.0,60.0,50.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Mabera_Market,2021-10-21,2021,10,2021-10,42,2021-42,6300.0,27.47,28.89,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Mombasa,Marikiti_Market,2021-10-21,2021,10,2021-10,42,2021-42,,35.0,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Muranga,Kangari_Market,2021-10-21,2021,10,2021-10,42,2021-42,,,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Top_Market,2021-10-21,2021,10,2021-10,42,2021-42,90.0,30.0,25.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Aram_Market,2021-10-21,2021,10,2021-10,42,2021-42,9450.0,36.92,31.11,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Siaya,Aram_Market,2021-10-21,2021,10,2021-10,42,2021-42,4500.0,36.92,31.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Tharaka-Nithi,Kaanwa_Market,2021-10-21,2021,10,2021-10,42,2021-42,500.0,35.0,30.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Tharaka-Nithi,Kaanwa_Market,2021-10-21,2021,10,2021-10,42,2021-42,100.0,50.0,40.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,West-Pokot,Chepareria_Market,2021-10-21,2021,10,2021-10,42,2021-42,27000.0,28.0,24.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Bungoma,Kamukuywa_Market,2021-10-22,2021,10,2021-10,42,2021-42,10000.0,30.0,24.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Busia,Amukura_Market,2021-10-22,2021,10,2021-10,42,2021-42,2500.0,35.0,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Siakago_Market,2021-10-22,2021,10,2021-10,42,2021-42,7200.0,35.0,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Homa-Bay,Oyugis_Market,2021-10-22,2021,10,2021-10,42,2021-42,2700.0,35.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kajiado,Ngong_Market,2021-10-22,2021,10,2021-10,42,2021-42,720.0,50.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kericho,Sondu_Kericho_Market,2021-10-22,2021,10,2021-10,42,2021-42,900.0,37.5,35.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2021-10-22,2021,10,2021-10,42,2021-42,4000.0,31.0,25.0,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Kisii,Daraja_Mbili_Market,2021-10-22,2021,10,2021-10,42,2021-42,500.0,34.0,28.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisii,Daraja_Mbili_Market,2021-10-22,2021,10,2021-10,42,2021-42,6000.0,30.0,26.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Holo_Market,2021-10-22,2021,10,2021-10,42,2021-42,10000.0,50.0,40.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Diani_Market,2021-10-22,2021,10,2021-10,42,2021-42,4000.0,40.0,35.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Laikipia,Nyahururu_Municipal_Market,2021-10-22,2021,10,2021-10,42,2021-42,35000.0,35.0,28.89,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Lamu,Mokowe_Fish_Landing_Site_Market,2021-10-22,2021,10,2021-10,42,2021-42,4000.0,70.0,50.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Machakos,Tala_Centre_Market,2021-10-22,2021,10,2021-10,42,2021-42,39000.0,35.0,27.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Machakos,Machakos_Main_Market,2021-10-22,2021,10,2021-10,42,2021-42,,40.0,33.33,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Makueni,Emali_Market,2021-10-22,2021,10,2021-10,42,2021-42,12000.0,35.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mandera,Rhamu_Market,2021-10-22,2021,10,2021-10,42,2021-42,2000.0,60.0,40.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Meru,Gakoromone_Market,2021-10-22,2021,10,2021-10,42,2021-42,6000.0,40.0,33.33,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Migori,Rongo_Market,2021-10-22,2021,10,2021-10,42,2021-42,9000.0,27.78,26.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2021-10-22,2021,10,2021-10,42,2021-42,,55.0,20.0,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Wakulima_Market,2021-10-22,2021,10,2021-10,42,2021-42,180.0,45.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Wakulima_Market,2021-10-22,2021,10,2021-10,42,2021-42,1530.0,35.0,28.89,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nyandarua,Soko_Mpya_Market,2021-10-22,2021,10,2021-10,42,2021-42,600.0,70.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyeri,Gakindu_Market,2021-10-22,2021,10,2021-10,42,2021-42,3600.0,36.36,32.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Bondo_Market,2021-10-22,2021,10,2021-10,42,2021-42,28000.0,40.0,31.11,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Taita-Taveta,Wundanyi_Market,2021-10-22,2021,10,2021-10,42,2021-42,600.0,35.0,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Tharaka-Nithi,Chuka_Market,2021-10-22,2021,10,2021-10,42,2021-42,720.0,40.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Trans-Nzoia,Sibanga_Market,2021-10-22,2021,10,2021-10,42,2021-42,2250.0,27.08,26.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Uasin-Gishu,Eldoret_Main_Market,2021-10-22,2021,10,2021-10,42,2021-42,40000.0,60.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,West-Pokot,Makutano_West_Pokot_Market,2021-10-22,2021,10,2021-10,42,2021-42,,36.0,31.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Runyenjes_Market,2021-10-23,2021,10,2021-10,42,2021-42,25650.0,35.0,31.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Embu_Town_Market,2021-10-23,2021,10,2021-10,42,2021-42,3000.0,80.0,32.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kajiado,Loitoktok_Market,2021-10-23,2021,10,2021-10,42,2021-42,4000.0,30.0,25.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Laikipia,Nanyuki_Open_Air_Market,2021-10-23,2021,10,2021-10,42,2021-42,2500.0,50.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Machakos,Athi_River_Open_Air_Market,2021-10-23,2021,10,2021-10,42,2021-42,1850.0,40.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Makueni,Kambu_Market,2021-10-23,2021,10,2021-10,42,2021-42,50000.0,33.33,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Awendo_Market,2021-10-23,2021,10,2021-10,42,2021-42,3000.0,37.63,,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Muranga,Mukuyu_Market,2021-10-23,2021,10,2021-10,42,2021-42,,50.0,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kapsabet_Market,2021-10-23,2021,10,2021-10,42,2021-42,16000.0,36.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Serem_Nandi_Market,2021-10-23,2021,10,2021-10,42,2021-42,6000.0,70.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Siaya_Market,2021-10-23,2021,10,2021-10,42,2021-42,,38.64,,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Siaya,Siaya_Market,2021-10-23,2021,10,2021-10,42,2021-42,,40.48,,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Lamu,Mpeketoni_Market,2021-10-24,2021,10,2021-10,42,2021-43,2400.0,60.0,40.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Migori,Rongo_Market,2021-10-24,2021,10,2021-10,42,2021-43,9000.0,27.34,26.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kibiok_Market,2021-10-24,2021,10,2021-10,42,2021-43,15000.0,35.0,32.5,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyamira,Ikonge_Market,2021-10-24,2021,10,2021-10,42,2021-43,63000.0,33.33,25.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyandarua,Kasuku_Market,2021-10-24,2021,10,2021-10,42,2021-43,90.0,40.0,33.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Baringo,Eldama_Ravine_Market,2021-10-25,2021,10,2021-10,43,2021-43,900.0,36.0,30.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Baringo,Marigat_Market,2021-10-25,2021,10,2021-10,43,2021-43,15000.0,35.0,30.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Baringo,Kabarnet_Market,2021-10-25,2021,10,2021-10,43,2021-43,,35.0,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Busia,Busia_Market,2021-10-25,2021,10,2021-10,43,2021-43,450.0,40.0,30.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Embu,Kiritiri_Market,2021-10-25,2021,10,2021-10,43,2021-43,6080.0,40.0,30.0,Kg
