date,site_0,site_1
2011-03-16,11.608534,9.642858
2011-03-17,11.186033,9.636191
2011-03-18,11.495615,9.320774
2011-03-19,11.327283,8.785774
2011-03-20,11.725201,8.324524
2011-03-21,11.198114,7.942442
2011-03-22,11.258533,6.8458843
2011-03-23,11.636449,7.953801
2011-03-24,11.233949,10.1099415
2011-03-25,11.556449,10.009941
2011-03-26,11.592698,9.809524
2011-03-27,10.870199,9.4016075
2011-03-28,11.2352,9.7645235
2011-03-29,11.287699,10.384108
2011-03-30,11.478117,11.326191
2011-03-31,11.30645,11.800204
2011-04-01,10.8939495,12.1747875
2011-04-02,11.149783,13.256299
2011-04-03,11.152284,12.5390625
2011-04-04,10.913532,12.70619
2011-04-05,11.135199,12.869786
2011-04-06,11.281449,12.530775
2011-04-07,11.706033,11.538692
2011-04-08,11.9443655,11.392443
2011-04-09,11.784367,12.229786
2011-04-10,11.142699,12.234217
2011-04-11,10.570198,12.285774
2011-04-12,10.411866,13.074479
2011-04-13,9.729365,12.9856205
2011-04-14,9.469365,10.2888
2011-04-15,9.266865,11.427857
2011-04-16,9.278115,11.087442
2011-04-17,9.735199,11.899371
2011-04-18,9.997283,10.975357
2011-04-19,9.741033,11.2941065
2011-04-20,9.364782,10.922859
2011-04-21,9.458948,10.341191
2011-04-22,10.125615,9.38119
2011-04-23,9.541865,8.855358
2011-04-24,9.012699,9.852024
2011-04-25,9.460615,10.88036
2011-04-26,9.158533,11.536607
2011-04-27,8.978532,10.914527
2011-04-28,8.633533,11.933692
2011-04-29,8.656449,12.282024
2011-04-30,8.352699,11.67494
2011-05-01,8.024365,11.257858
2011-05-02,8.025617,11.577024
2011-05-03,7.2331157,11.478691
2011-05-04,7.263533,10.967025
2011-05-05,7.026867,10.957858
2011-05-06,7.423532,10.417858
2011-05-07,8.610616,11.07494
2011-05-08,8.504783,11.668691
2011-05-09,7.7468667,13.004525
2011-05-10,8.30645,12.7557745
2011-05-11,8.278116,11.407026
2011-05-12,8.186032,11.297024
2011-05-13,8.130199,12.145358
2011-05-14,7.851449,12.841191
2011-05-15,7.7152,12.632858
2011-05-16,7.307699,13.103275
2011-05-17,7.461032,12.041191
2011-05-18,6.988949,11.833693
2011-05-19,6.397699,11.992858
2011-05-20,6.2876997,12.1811905
2011-05-21,6.6726985,11.650357
2011-05-22,7.5235324,10.499525
2011-05-23,7.018949,11.162857
2011-05-24,7.398949,11.062025
2011-05-25,7.303533,11.914525
2011-05-26,7.5943646,11.827858
2011-05-27,7.2176995,11.507858
2011-05-28,6.983949,11.623276
2011-05-29,6.6472826,11.301192
2011-05-30,7.1185327,11.240357
2011-05-31,6.758949,11.562026
2011-06-01,6.9918656,11.044107
2011-06-02,7.5072827,10.639525
2011-06-03,7.430199,10.636607
2011-06-04,7.0226994,11.32369
2011-06-05,7.4618654,11.460358
2011-06-06,7.493532,10.684525
2011-06-07,7.0318656,10.855776
2011-06-08,6.81895,11.00119
2011-06-09,6.1972823,11.486607
2011-06-10,6.160616,12.217856
2011-06-11,6.1610327,12.146608
2011-06-12,6.2456164,12.204107
2011-06-13,6.2760315,11.933692
2011-06-14,5.8264484,12.338272
2011-06-15,5.5810328,11.939943
2011-06-16,6.1693654,10.119941
2011-06-17,6.328116,11.213691
2011-06-18,6.6622825,10.8686905
2011-06-19,7.2826996,10.4657755
2011-06-20,7.148533,11.213274
2011-06-21,6.849367,11.4416065
2011-06-22,6.209782,11.362023
2011-06-23,6.5289497,11.399523
2011-06-24,6.0985327,10.880774
2011-06-25,5.83145,10.545358
2011-06-26,5.7502003,9.5370245
2011-06-27,6.0510325,9.26244
2011-06-28,5.8535323,9.9241085
2011-06-29,6.430198,10.507442
2011-06-30,6.2010336,10.4936905
2011-07-01,5.802699,10.699109
2011-07-02,5.5218654,10.043692
2011-07-03,5.015199,10.314108
2011-07-04,4.905616,10.054524
2011-07-05,5.424366,11.049524
2011-07-06,5.308532,11.69244
2011-07-07,5.4706154,11.759108
2011-07-08,5.676033,11.577857
2011-07-09,5.758533,11.699942
2011-07-10,5.0401998,11.26119
2011-07-11,5.1689496,10.442441
2011-07-12,5.129782,10.357023
2011-07-13,4.743949,8.874107
2011-07-14,4.8576994,10.194941
2011-07-15,5.5218663,10.156191
2011-07-16,5.0539494,10.696192
2011-07-17,4.9743657,11.075358
2011-07-18,4.6126986,10.600774
2011-07-19,4.623533,10.6203575
2011-07-20,4.908116,11.694942
2011-07-21,5.006866,11.340359
2011-07-22,4.810199,11.828275
2011-07-23,4.669782,10.875359
2011-07-24,4.547282,10.952441
2011-07-25,4.804782,10.988692
2011-07-26,4.4210324,10.833274
2011-07-27,4.422699,11.345775
2011-07-28,4.6426992,10.669943
2011-07-29,4.7618666,11.0074415
2011-07-30,4.4647827,10.465358
2011-07-31,4.856866,10.400357
2011-08-01,4.4301987,9.582025
2011-08-02,3.7022824,10.509942
2011-08-03,3.5489488,11.547856
2011-08-04,3.783116,11.780776
2011-08-05,4.233533,11.701192
2011-08-06,3.7881157,11.567022
2011-08-07,3.3501995,11.829525
2011-08-08,4.5052,11.563275
2011-08-09,4.2972827,11.804942
2011-08-10,4.7576995,11.501191
2011-08-11,4.9551992,11.763691
2011-08-12,5.0751996,11.278692
2011-08-13,5.217283,11.282025
2011-08-14,4.829783,10.09119
2011-08-15,5.124783,10.124107
2011-08-16,5.7468657,11.343693
2011-08-17,4.7481155,11.119524
2011-08-18,4.5626993,10.999525
2011-08-19,4.181865,11.743691
2011-08-20,3.878116,10.479941
2011-08-21,3.8576992,10.857025
2011-08-22,4.1489496,11.216609
2011-08-23,3.8835325,11.011191
2011-08-24,4.253949,10.372441
2011-08-25,3.952283,10.792857
2011-08-26,4.4010324,10.7245245
2011-08-27,4.5947824,11.591191
2011-08-28,4.191449,11.54119
2011-08-29,4.4864492,10.4849415
2011-08-30,4.060616,10.739943
2011-08-31,3.9247828,10.219523
2011-09-01,4.285199,10.621609
2011-09-02,4.4793663,11.70744
2011-09-03,4.7635326,11.64869
2011-09-04,4.6956162,11.287441
2011-09-05,4.603532,10.670775
2011-09-06,4.3118653,9.923276
2011-09-07,4.190199,10.5682745
2011-09-08,3.8943655,11.768274
2011-09-09,3.8739495,10.640359
2011-09-10,4.256033,11.00244
2011-09-11,3.6972823,10.832857
2011-09-12,3.9710324,9.875774
2011-09-13,4.3751993,10.10744
2011-09-14,5.053116,10.357859
2011-09-15,5.069366,10.752441
2011-09-16,5.5301986,10.890358
2011-09-17,5.498949,11.036607
2011-09-18,5.3081164,9.814525
2011-09-19,5.4418654,9.623691
2011-09-20,5.1539493,9.711608
2011-09-21,5.256866,10.189525
2011-09-22,5.273949,11.367858
2011-09-23,5.3114495,11.08619
2011-09-24,5.203949,11.043275
2011-09-25,5.0360327,10.810357
2011-09-26,5.301866,11.143274
2011-09-27,5.5810323,11.180358
2011-09-28,5.828116,11.294524
2011-09-29,6.0310326,10.744524
2011-09-30,6.226032,10.890776
2011-10-01,6.3731155,10.032859
2011-10-02,6.781032,9.694942
2011-10-03,6.1910324,10.405357
2011-10-04,6.6606154,10.69369
2011-10-05,6.2710314,10.616608
2011-10-06,6.129366,11.339526
2011-10-07,6.15895,10.812441
2011-10-08,5.844783,10.717857
2011-10-09,5.5026994,10.481607
2011-10-10,6.041866,10.692023
2011-10-11,6.3689494,10.117441
2011-10-12,6.3252,9.328275
2011-10-13,6.0497828,9.442024
2011-10-14,5.9851995,9.289106
2011-10-15,4.89145,8.690357
2011-10-16,5.165616,9.0074415
2011-10-17,5.068949,9.079107
2011-10-18,5.2276993,9.702442
2011-10-19,5.7381163,8.260358
2011-10-20,5.5497828,7.864108
2011-10-21,6.0597825,8.082026
2011-10-22,6.6526995,7.932858
2011-10-23,6.4651985,7.306192
2011-10-24,6.5372825,7.677859
2011-10-25,6.7185326,7.428275
2011-10-26,6.0343657,8.447442
2011-10-27,6.479783,9.379108
2011-10-28,6.5081162,10.390775
2011-10-29,6.794782,10.270774
2011-10-30,7.021866,8.956609
2011-10-31,7.666033,7.980774
2011-11-01,7.6668653,8.799524
2011-11-02,8.426448,9.336607
2011-11-03,8.189365,10.152859
2011-11-04,8.1110325,10.117024
2011-11-05,7.904782,9.437442
2011-11-06,7.8301997,9.595359
2011-11-07,8.001449,9.6932745
2011-11-08,8.263116,9.883692
2011-11-09,8.252283,8.160774
2011-11-10,8.328532,8.176191
2011-11-11,8.288533,9.217025
2011-11-12,8.8727,8.229525
2011-11-13,9.086451,8.638275
2011-11-14,8.452701,8.671191
2011-11-15,8.986033,9.687441
2011-11-16,8.7877,10.208692
2011-11-17,8.892698,10.097857
2011-11-18,8.711866,9.382441
2011-11-19,9.190617,8.501191
2011-11-20,8.9627,9.338274
2011-11-21,8.901866,10.317024
2011-11-22,8.796865,9.37994
2011-11-23,8.973116,8.576192
2011-11-24,9.078115,8.189941
2011-11-25,8.853533,7.7286916
2011-11-26,9.23395,7.259942
2011-11-27,10.043117,8.871608
2011-11-28,9.71145,7.6120243
2011-11-29,9.666866,5.5303583
2011-11-30,9.483533,4.9028583
2011-12-01,9.624365,4.8841085
2011-12-02,10.3277,4.9161916
2011-12-03,9.858115,5.8541083
2011-12-04,10.283533,6.924942
2011-12-05,10.6702,8.6307745
2011-12-06,10.314782,9.239107
2011-12-07,10.146865,8.450775
2011-12-08,10.149783,8.384941
2011-12-09,10.066033,8.377025
2011-12-10,10.4443655,7.8828583
2011-12-11,10.554367,7.0432754
2011-12-12,10.291449,7.649525
2011-12-13,10.2377,7.694942
2011-12-14,10.406866,7.6911917
2011-12-15,10.783115,8.284526
2011-12-16,11.07645,8.588691
2011-12-17,11.300617,8.652024
2011-12-18,11.065199,8.000775
2011-12-19,11.238116,7.2424417
2011-12-20,11.046031,8.189526
2011-12-21,10.486032,9.311609
2011-12-22,10.683949,9.006609
2011-12-23,11.0027,8.935775
2011-12-24,11.473532,9.464941
2011-12-25,11.2502,8.968274
2011-12-26,11.430617,8.5386915
2011-12-27,11.692284,7.968275
2011-12-28,12.217283,8.375775
2011-12-29,11.748532,7.836192
2011-12-30,12.113951,7.8841076
2011-12-31,12.5027,8.959107
2012-01-01,13.248533,9.379943
2012-01-02,12.578949,9.326191
2012-01-03,12.733117,7.792858
2012-01-04,12.897283,5.084108
2012-01-05,12.755614,5.0774417
2012-01-06,12.7168665,5.929108
2012-01-07,12.520616,6.8223968
2012-01-08,12.818117,8.541609
2012-01-09,12.483115,10.736608
2012-01-10,12.173117,11.607858
2012-01-11,11.7272835,10.249941
2012-01-12,12.094783,10.000776
2012-01-13,11.931865,8.960775
2012-01-14,12.470616,8.881191
2012-01-15,11.779366,8.700358
2012-01-16,11.861448,8.492441
2012-01-17,11.35645,9.067859
2012-01-18,11.998532,8.879108
2012-01-19,12.0381155,8.127025
2012-01-20,12.5797825,7.7370253
2012-01-21,13.196866,8.084942
2012-01-22,12.951034,9.174942
2012-01-23,12.436034,9.438273
2012-01-24,12.287699,9.224108
2012-01-25,12.220617,9.682441
2012-01-26,13.141449,9.446192
2012-01-27,12.701449,9.845775
2012-01-28,12.490617,8.9224415
2012-01-29,12.674782,8.892024
2012-01-30,12.923115,8.102442
2012-01-31,13.113533,7.2991085
2012-02-01,13.014364,8.455775
2012-02-02,13.233117,8.192858
2012-02-03,13.044783,9.237025
2012-02-04,12.857281,9.192025
2012-02-05,12.901865,9.628692
2012-02-06,13.032283,9.317858
2012-02-07,13.754782,8.642025
2012-02-08,13.616866,8.237024
2012-02-09,14.218948,8.916192
2012-02-10,14.123533,9.398274
2012-02-11,14.212698,9.564941
2012-02-12,14.270199,8.513275
2012-02-13,14.608115,8.746192
2012-02-14,14.398115,9.822859
2012-02-15,14.661449,11.05494
2012-02-16,14.29895,10.996609
2012-02-17,13.944782,11.0386915
2012-02-18,13.553116,9.994943
2012-02-19,12.801032,10.665883
2012-02-20,12.831866,11.289525
2012-02-21,13.060201,10.24994
2012-02-22,12.980617,10.421192
2012-02-23,13.275616,10.337442
2012-02-24,13.273531,10.570621
2012-02-25,12.450199,10.430775
2012-02-26,12.376032,10.314525
2012-02-27,12.865198,9.389109
2012-02-28,13.3302,9.444109
2012-02-29,13.149366,9.466609
2012-03-01,13.644782,9.913692
2012-03-02,13.514367,9.634108
2012-03-03,13.566866,11.028275
2012-03-04,13.855617,10.562024
2012-03-05,14.131868,10.009108
2012-03-06,14.463951,8.837858
2012-03-07,14.735617,9.194109
2012-03-08,14.480617,9.782442
2012-03-09,14.572699,9.947857
2012-03-10,14.221865,10.025358
2012-03-11,14.816866,9.912025
2012-03-12,14.262282,9.441608
2012-03-13,13.391865,9.896192
2012-03-14,13.446034,9.61369
2012-03-15,12.9739485,9.673274
2012-03-16,12.929782,9.031192
2012-03-17,12.835617,9.370775
2012-03-18,12.069784,10.175357
2012-03-19,12.114366,11.444786
2012-03-20,11.816866,10.442024
2012-03-21,12.5877,10.209524
2012-03-22,12.522283,11.50161
2012-03-23,12.677282,11.564109
2012-03-24,12.4652,11.656455
2012-03-25,12.341864,10.672967
2012-03-26,12.818949,10.867858
2012-03-27,12.935199,10.842858
2012-03-28,12.544365,10.294942
2012-03-29,12.509367,10.576564
2012-03-30,11.48728,11.881609
2012-03-31,11.626865,12.319063
2012-04-01,11.708532,11.549524
2012-04-02,11.1127,11.240775
2012-04-03,11.775616,12.146609
2012-04-04,11.940615,11.517705
2012-04-05,12.158115,12.419941
2012-04-06,12.394367,12.563691
2012-04-07,11.974782,13.108491
2012-04-08,12.394782,11.608121
2012-04-09,13.297283,11.346608
2012-04-10,12.888948,10.183691
2012-04-11,12.506866,10.190775
2012-04-12,13.536449,11.011608
2012-04-13,13.006448,10.708275
2012-04-14,12.123949,10.275775
2012-04-15,11.367282,10.104942
2012-04-16,11.077283,10.239106
2012-04-17,11.036449,10.007026
2012-04-18,10.118949,10.466607
2012-04-19,10.717699,10.569526
2012-04-20,10.884782,10.822026
2012-04-21,10.267282,10.999525
2012-04-22,9.910198,10.934941
2012-04-23,10.066865,9.97119
2012-04-24,10.382284,8.567025
2012-04-25,10.669366,8.086609
2012-04-26,9.679781,8.866609
2012-04-27,9.380199,9.379107
2012-04-28,9.6856165,10.449107
2012-04-29,8.556867,12.084107
2012-04-30,8.868116,11.8303585
2012-05-01,8.179365,12.022025
2012-05-02,8.465616,12.949941
2012-05-03,9.270616,12.989941
2012-05-04,8.843533,12.515357
2012-05-05,8.645199,11.879941
2012-05-06,9.639366,12.394109
2012-05-07,9.698116,12.705775
2012-05-08,9.721449,12.468274
2012-05-09,9.372283,11.939106
2012-05-10,9.0901985,13.009787
2012-05-11,9.21645,12.039108
2012-05-12,9.552698,12.514942
2012-05-13,9.441033,12.422026
2012-05-14,9.264366,11.653275
2012-05-15,9.546866,11.322441
2012-05-16,9.592699,10.182858
2012-05-17,9.195615,10.464525
2012-05-18,9.478533,10.636608
2012-05-19,8.5977,10.385359
2012-05-20,8.401866,10.757858
2012-05-21,7.4372826,10.489107
2012-05-22,7.8993664,11.384108
2012-05-23,7.8864493,11.344108
2012-05-24,7.412283,11.376191
2012-05-25,7.861865,11.160357
2012-05-26,7.594366,11.166608
2012-05-27,8.031449,10.352442
2012-05-28,7.4439497,10.258275
2012-05-29,6.8964496,10.107859
2012-05-30,7.0285316,10.60369
2012-05-31,7.0197825,10.887025
2012-06-01,8.193116,10.564942
2012-06-02,8.1110325,10.570359
2012-06-03,6.710616,10.597024
2012-06-04,7.844783,10.307025
2012-06-05,7.6685324,10.890358
2012-06-06,8.276449,10.530358
2012-06-07,7.327283,11.227858
2012-06-08,7.7889495,12.042857
2012-06-09,7.639366,11.997859
2012-06-10,8.005199,11.515774
2012-06-11,8.238533,10.950357
2012-06-12,8.2497835,11.083275
2012-06-13,8.212283,10.173275
2012-06-14,7.8210325,10.643274
2012-06-15,7.697699,10.62119
2012-06-16,8.215616,11.095774
2012-06-17,7.5801992,10.679941
2012-06-18,7.700199,10.098274
2012-06-19,7.976865,9.311607
2012-06-20,7.16895,10.619107
2012-06-21,7.0531163,11.663691
2012-06-22,6.8893657,10.979526
2012-06-23,6.2981167,10.622441
2012-06-24,6.733115,10.399107
2012-06-25,6.373116,11.280357
2012-06-26,6.7651997,11.192857
2012-06-27,6.3739495,11.16119
2012-06-28,6.0435324,11.171608
2012-06-29,6.1672826,11.166191
2012-06-30,6.297283,10.314941
2012-07-01,6.0189495,9.150359
2012-07-02,5.9943657,9.676191
2012-07-03,6.2943664,10.336608
2012-07-04,6.4689484,10.570774
2012-07-05,5.801033,9.960773
2012-07-06,6.193115,10.083692
2012-07-07,5.941866,9.84494
2012-07-08,5.800199,10.172857
2012-07-09,6.6131167,9.929107
2012-07-10,6.4926987,10.974524
2012-07-11,6.385198,10.494108
2012-07-12,6.348116,10.82619
2012-07-13,6.3097825,11.070358
2012-07-14,6.1160326,11.083691
2012-07-15,5.863949,11.077441
2012-07-16,6.1197824,11.259941
2012-07-17,5.9560328,11.441607
2012-07-18,5.9122825,10.74244
2012-07-19,6.281032,10.8286915
2012-07-20,5.9210324,10.785775
2012-07-21,5.8518667,10.484108
2012-07-22,4.7085323,10.824941
2012-07-23,5.3451996,9.8078575
2012-07-24,5.1701994,11.071609
2012-07-25,5.652699,11.590357
2012-07-26,6.083115,11.115773
2012-07-27,5.8926992,11.799941
2012-07-28,6.00895,11.417025
2012-07-29,5.870616,10.199524
2012-07-30,5.770616,10.725774
2012-07-31,6.0985317,10.56494
2012-08-01,5.8918653,10.799942
2012-08-02,5.9626994,10.281609
2012-08-03,5.6214495,10.62619
2012-08-04,5.226033,10.870774
2012-08-05,5.333533,11.54494
2012-08-06,5.6151986,11.586191
2012-08-07,5.0981164,11.080774
2012-08-08,5.1706157,10.737024
2012-08-09,5.4897833,9.9086895
2012-08-10,5.8926997,10.085774
2012-08-11,5.6497827,9.903275
2012-08-12,5.5631156,10.207858
2012-08-13,5.9222827,10.847442
2012-08-14,5.552699,11.134108
2012-08-15,4.5693665,10.932441
2012-08-16,5.039366,10.112024
2012-08-17,5.1818657,10.591608
2012-08-18,5.6685324,10.865774
2012-08-19,5.3572826,10.297441
2012-08-20,5.120616,10.667857
2012-08-21,4.353116,11.216191
2012-08-22,5.2835326,10.371607
2012-08-23,5.170616,10.917439
2012-08-24,4.994366,11.117441
2012-08-25,4.6506157,11.897442
2012-08-26,5.3376985,11.393692
2012-08-27,5.6310325,10.600775
2012-08-28,5.278949,11.064525
2012-08-29,5.1385326,10.692858
2012-08-30,6.082282,10.607857
2012-08-31,6.211033,10.874942
2012-09-01,5.762283,10.567441
2012-09-02,6.225616,10.913274
2012-09-03,6.108949,10.524942
2012-09-04,6.451033,9.975358
2012-09-05,6.2943664,11.024109
2012-09-06,6.001033,10.655357
2012-09-07,5.7222824,10.581191
2012-09-08,5.8189487,10.294941
2012-09-09,5.857282,10.030775
2012-09-10,5.7410326,10.957441
2012-09-11,6.1147833,11.269108
2012-09-12,6.0922823,11.275357
2012-09-13,5.8047824,10.411609
2012-09-14,6.3122816,10.724107
2012-09-15,6.605617,11.204941
2012-09-16,6.293116,10.636192
2012-09-17,6.3822823,9.622858
2012-09-18,6.7831163,9.552859
2012-09-19,5.9147825,10.302025
2012-09-20,4.6201987,10.552025
2012-09-21,5.5510325,10.228275
2012-09-22,5.919782,10.100775
2012-09-23,5.978949,10.124941
2012-09-24,5.769366,10.579106
2012-09-25,6.326449,10.581191
2012-09-26,6.332699,10.325775
2012-09-27,6.328949,10.412026
2012-09-28,6.4164486,10.753692
2012-09-29,5.873949,11.114525
2012-09-30,5.495199,11.258275
2012-10-01,5.9818664,10.205773
2012-10-02,6.4476995,10.056609
2012-10-03,6.3406153,10.194107
2012-10-04,6.1472826,10.412441
2012-10-05,5.829782,9.999525
2012-10-06,6.352699,10.348691
2012-10-07,6.4168653,9.986192
2012-10-08,6.110616,10.308692
2012-10-09,6.320199,9.991608
2012-10-10,5.781033,9.759108
2012-10-11,5.9126987,10.388276
2012-10-12,6.678116,10.824108
2012-10-13,6.6972823,10.45244
2012-10-14,6.9631157,9.095358
2012-10-15,6.307699,9.305775
2012-10-16,6.390616,9.057443
2012-10-17,6.4726987,10.117859
2012-10-18,6.896866,10.916191
2012-10-19,7.0693665,11.421191
2012-10-20,7.6881156,10.434109
2012-10-21,6.9876995,10.358691
2012-10-22,6.930199,9.06494
2012-10-23,6.701032,10.031608
2012-10-24,6.9976993,9.732024
2012-10-25,7.1843657,10.276193
2012-10-26,6.974366,10.019525
2012-10-27,7.532284,9.844108
2012-10-28,7.8389487,8.822442
2012-10-29,7.678117,9.156192
2012-10-30,7.5722823,9.445358
2012-10-31,7.6839485,8.869941
2012-11-01,7.528533,8.738275
2012-11-02,7.4556165,8.785358
2012-11-03,7.3806157,9.08619
2012-11-04,7.805616,9.699107
2012-11-05,8.179366,9.867024
2012-11-06,8.036032,9.436608
2012-11-07,7.9560328,8.653692
2012-11-08,8.550616,8.243275
2012-11-09,9.093533,7.8124413
2012-11-10,8.874367,6.882442
2012-11-11,8.586449,8.995775
2012-11-12,8.256449,9.474942
2012-11-13,8.598531,9.671191
2012-11-14,8.74895,8.320358
2012-11-15,8.516866,8.067858
2012-11-16,8.986033,8.468691
2012-11-17,9.0414505,7.8886914
2012-11-18,9.0427,7.579525
2012-11-19,9.105616,7.1028585
2012-11-20,9.228117,6.196608
2012-11-21,9.097699,7.168692
2012-11-22,8.958532,7.496608
2012-11-23,8.9772835,7.8703585
2012-11-24,9.035616,6.278275
2012-11-25,9.005616,5.410775
2012-11-26,9.159782,6.6307755
2012-11-27,8.844366,7.7028584
2012-11-28,8.685199,9.454941
2012-11-29,8.852699,8.097442
2012-11-30,9.041033,8.411609
2012-12-01,9.250615,8.365774
2012-12-02,9.411449,7.940775
2012-12-03,10.269782,7.849941
2012-12-04,10.266033,8.216608
2012-12-05,10.372283,8.699525
2012-12-06,11.133116,8.144109
2012-12-07,11.284365,7.473275
2012-12-08,10.751449,6.9311466
2012-12-09,10.897284,8.039525
2012-12-10,10.814782,9.2453575
2012-12-11,10.719366,10.482442
2012-12-12,11.18395,10.745358
2012-12-13,10.856866,9.387441
2012-12-14,11.026449,8.659942
2012-12-15,11.314782,8.266609
2012-12-16,11.407284,8.842442
2012-12-17,11.207283,8.535774
2012-12-18,11.461449,8.723692
2012-12-19,11.630614,9.245358
2012-12-20,11.286449,8.874525
2012-12-21,11.502699,9.453276
2012-12-22,10.930615,8.170774
2012-12-23,11.714366,6.1970253
2012-12-24,11.024366,6.522243
2012-12-25,10.868532,7.442243
2012-12-26,11.168115,8.701302
2012-12-27,10.874782,9.051192
2012-12-28,10.889783,9.729108
2012-12-29,11.52895,9.750358
2012-12-30,10.7639475,9.190774
2012-12-31,11.026033,8.510358
2013-01-01,10.624783,9.8703575
2013-01-02,10.376449,9.842858
2013-01-03,11.138115,9.71619
2013-01-04,11.140616,9.459524
2013-01-05,10.851448,8.907858
2013-01-06,10.640615,9.688273
2013-01-07,10.575616,9.588692
2013-01-08,10.677283,9.750772
2013-01-09,11.2827,10.234108
2013-01-10,10.91145,11.578691
2013-01-11,11.452283,10.5091095
2013-01-12,12.288949,10.571607
2013-01-13,12.845617,9.516192
2013-01-14,12.933534,9.850358
2013-01-15,12.120615,9.268274
2013-01-16,12.322282,9.093275
2013-01-17,12.728948,8.288276
2013-01-18,12.863949,6.032859
2013-01-19,12.96645,5.495775
2013-01-20,12.293118,6.876191
2013-01-21,13.020616,7.5203576
2013-01-22,12.916034,7.622025
2013-01-23,12.273951,8.054524
2013-01-24,12.369368,7.654109
2013-01-25,12.0602,6.9082756
2013-01-26,12.798534,7.3649416
2013-01-27,12.613948,8.489942
2013-01-28,12.809784,9.141191
2013-01-29,12.428533,9.831608
2013-01-30,12.219366,10.673274
2013-01-31,11.950197,10.101192
2013-02-01,13.111033,9.380358
2013-02-02,12.908533,9.104526
2013-02-03,12.19895,8.742858
2013-02-04,12.942699,9.023691
2013-02-05,13.790616,10.018275
2013-02-06,14.318949,10.354526
2013-02-07,14.533531,10.958274
2013-02-08,14.622283,10.685775
2013-02-09,14.741032,9.820357
2013-02-10,15.251034,9.446191
2013-02-11,14.653118,9.990357
2013-02-12,13.8977,10.781192
2013-02-13,13.383949,10.306608
2013-02-14,12.941449,10.144108
2013-02-15,13.0485325,10.123692
2013-02-16,13.226033,9.383275
2013-02-17,13.348117,7.7749414
2013-02-18,13.163949,6.3653584
2013-02-19,12.4981165,8.324526
2013-02-20,12.034782,10.272441
2013-02-21,11.520199,10.827442
2013-02-22,12.741449,11.638692
2013-02-23,13.274366,10.679523
2013-02-24,12.905198,10.909371
2013-02-25,13.286033,10.358691
2013-02-26,13.701034,10.313384
2013-02-27,13.972282,12.384787
2013-02-28,13.587698,11.070358
2013-03-01,13.3331175,9.308274
2013-03-02,13.137281,7.9570246
2013-03-03,13.086448,4.6193714
2013-03-04,12.8852005,5.8218265
2013-03-05,12.641032,8.793121
2013-03-06,12.872702,8.996191
2013-03-07,12.651032,8.7974415
2013-03-08,13.013115,8.426191
2013-03-09,12.82395,9.039526
2013-03-10,12.264783,10.396608
2013-03-11,11.988948,10.594109
2013-03-12,11.931868,11.770358
2013-03-13,12.250616,10.087441
2013-03-14,11.347282,8.270358
2013-03-15,11.0222845,7.117858
2013-03-16,11.327701,8.0786915
2013-03-17,10.7256155,10.6338005
2013-03-18,11.511866,11.667288
2013-03-19,11.088533,12.562658
2013-03-20,11.430615,13.004942
2013-03-21,11.281866,11.750773
2013-03-22,11.055616,12.004107
2013-03-23,11.678532,11.579108
2013-03-24,10.604783,12.892442
2013-03-25,10.700201,12.5266075
2013-03-26,10.794783,11.400358
2013-03-27,10.247283,9.4936905
2013-03-28,10.364782,8.331609
2013-03-29,10.614782,8.764108
2013-03-30,10.675615,8.472025
2013-03-31,9.994367,9.882967
2013-04-01,9.391032,11.475575
2013-04-02,9.726032,11.964524
2013-04-03,9.287282,12.476454
2013-04-04,9.151032,12.781825
2013-04-05,9.299366,12.148274
2013-04-06,9.766865,11.307858
2013-04-07,9.746866,10.935314
2013-04-08,9.548116,12.621562
2013-04-09,9.235616,12.9221325
2013-04-10,9.583115,12.242026
2013-04-11,9.174366,11.534525
2013-04-12,8.973116,11.903908
2013-04-13,8.250199,13.32244
2013-04-14,8.631866,12.376562
2013-04-15,7.7310333,12.556562
2013-04-16,8.222699,13.163491
2013-04-17,7.3897834,13.92619
2013-04-18,7.269782,12.891606
2013-04-19,8.015616,12.59619
2013-04-20,8.346866,12.081608
2013-04-21,7.8835325,11.51369
2013-04-22,8.396032,12.146609
2013-04-23,7.9551992,12.469371
2013-04-24,7.471032,12.745728
2013-04-25,7.5272813,13.138691
2013-04-26,7.827282,11.582858
2013-04-27,8.7135315,11.191607
2013-04-28,8.091033,11.030775
2013-04-29,8.096033,11.369525
2013-04-30,7.931448,11.109526
2013-05-01,7.849782,10.943275
2013-05-02,7.3768654,12.320357
2013-05-03,7.4193654,11.798274
2013-05-04,7.266448,11.74994
2013-05-05,7.1076994,10.754525
2013-05-06,7.966449,11.254524
2013-05-07,7.635616,11.492858
2013-05-08,7.678116,11.462857
2013-05-09,8.449366,11.152133
2013-05-10,8.722281,12.7124405
2013-05-11,8.031864,12.292025
2013-05-12,7.9797826,12.390776
2013-05-13,6.988116,11.223692
2013-05-14,6.797282,10.732024
2013-05-15,7.674366,10.688275
2013-05-16,7.7376995,11.114217
2013-05-17,8.443949,12.652287
2013-05-18,8.3477,12.323692
2013-05-19,8.420615,12.34494
2013-05-20,8.047283,12.610774
2013-05-21,8.103117,11.646609
2013-05-22,7.951866,11.525357
2013-05-23,7.3501997,11.394109
2013-05-24,7.201032,11.131607
2013-05-25,6.880615,11.006192
2013-05-26,6.8189487,10.524942
2013-05-27,6.603949,8.822441
2013-05-28,5.385616,10.124108
