,Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Count
1141,M1V,Family characteristics,Population 15 years and over in private households with children 6 years and over only,In the labour force,,,,,11365.0
1142,M1V,Family characteristics,Population 15 years and over in private households with children 6 years and over only,In the labour force,Employed,,,,10570.0
1143,M1V,Family characteristics,Population 15 years and over in private households with children 6 years and over only,In the labour force,Unemployed,,,,790.0
1144,M1V,Family characteristics,Population 15 years and over in private households with children 6 years and over only,Not in the labour force,,,,,4835.0
1145,M1V,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,,,,,,22115.0
1146,M1V,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,In the labour force,,,,,15115.0
1147,M1V,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,In the labour force,Employed,,,,13860.0
1148,M1V,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,In the labour force,Unemployed,,,,1255.0
1149,M1V,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,Not in the labour force,,,,,7000.0
1150,M1V,Family characteristics,Males 15 years and over in private households with no children at home,,,,,,12515.0
1151,M1V,Family characteristics,Males 15 years and over in private households with no children at home,In the labour force,,,,,7470.0
1152,M1V,Family characteristics,Males 15 years and over in private households with no children at home,In the labour force,Employed,,,,6695.0
1153,M1V,Family characteristics,Males 15 years and over in private households with no children at home,In the labour force,Unemployed,,,,775.0
1154,M1V,Family characteristics,Males 15 years and over in private households with no children at home,Not in the labour force,,,,,5045.0
1155,M1V,Family characteristics,Males 15 years and over in private households with children at home,,,,,,9595.0
1156,M1V,Family characteristics,Males 15 years and over in private households with children at home,In the labour force,,,,,7640.0
1157,M1V,Family characteristics,Males 15 years and over in private households with children at home,In the labour force,Employed,,,,7165.0
1158,M1V,Family characteristics,Males 15 years and over in private households with children at home,In the labour force,Unemployed,,,,475.0
1159,M1V,Family characteristics,Males 15 years and over in private households with children at home,Not in the labour force,,,,,1950.0
1160,M1V,Family characteristics,Males 15 years and over in private households with children under 6 years only,,,,,,1265.0
1161,M1V,Family characteristics,Males 15 years and over in private households with children under 6 years only,In the labour force,,,,,1180.0
1162,M1V,Family characteristics,Males 15 years and over in private households with children under 6 years only,In the labour force,Employed,,,,1100.0
1163,M1V,Family characteristics,Males 15 years and over in private households with children under 6 years only,In the labour force,Unemployed,,,,85.0
1164,M1V,Family characteristics,Males 15 years and over in private households with children under 6 years only,Not in the labour force,,,,,85.0
1165,M1V,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,,,,,,910.0
1166,M1V,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,,,,,845.0
1167,M1V,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Employed,,,,790.0
1168,M1V,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Unemployed,,,,50.0
1169,M1V,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,Not in the labour force,,,,,65.0
1170,M1V,Family characteristics,Males 15 years and over in private households with children 6 years and over only,,,,,,7415.0
1171,M1V,Family characteristics,Males 15 years and over in private households with children 6 years and over only,In the labour force,,,,,5615.0
1172,M1V,Family characteristics,Males 15 years and over in private households with children 6 years and over only,In the labour force,Employed,,,,5275.0
1173,M1V,Family characteristics,Males 15 years and over in private households with children 6 years and over only,In the labour force,Unemployed,,,,340.0
1174,M1V,Family characteristics,Males 15 years and over in private households with children 6 years and over only,Not in the labour force,,,,,1795.0
1175,M1V,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,,,,,,24025.0
1176,M1V,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,In the labour force,,,,,13900.0
1177,M1V,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,In the labour force,Employed,,,,12580.0
1178,M1V,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,In the labour force,Unemployed,,,,1320.0
1179,M1V,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,Not in the labour force,,,,,10130.0
1180,M1V,Family characteristics,Females 15 years and over in private households with no children at home,,,,,,12810.0
1181,M1V,Family characteristics,Females 15 years and over in private households with no children at home,In the labour force,,,,,6540.0
1182,M1V,Family characteristics,Females 15 years and over in private households with no children at home,In the labour force,Employed,,,,5865.0
1183,M1V,Family characteristics,Females 15 years and over in private households with no children at home,In the labour force,Unemployed,,,,670.0
1184,M1V,Family characteristics,Females 15 years and over in private households with no children at home,Not in the labour force,,,,,6275.0
1185,M1V,Family characteristics,Females 15 years and over in private households with children at home,,,,,,11210.0
1186,M1V,Family characteristics,Females 15 years and over in private households with children at home,In the labour force,,,,,7360.0
1187,M1V,Family characteristics,Females 15 years and over in private households with children at home,In the labour force,Employed,,,,6710.0
1188,M1V,Family characteristics,Females 15 years and over in private households with children at home,In the labour force,Unemployed,,,,650.0
1189,M1V,Family characteristics,Females 15 years and over in private households with children at home,Not in the labour force,,,,,3850.0
1190,M1V,Family characteristics,Females 15 years and over in private households with children under 6 years only,,,,,,1390.0
1191,M1V,Family characteristics,Females 15 years and over in private households with children under 6 years only,In the labour force,,,,,925.0
1192,M1V,Family characteristics,Females 15 years and over in private households with children under 6 years only,In the labour force,Employed,,,,820.0
1193,M1V,Family characteristics,Females 15 years and over in private households with children under 6 years only,In the labour force,Unemployed,,,,105.0
1194,M1V,Family characteristics,Females 15 years and over in private households with children under 6 years only,Not in the labour force,,,,,465.0
1195,M1V,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,,,,,,1040.0
1196,M1V,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,,,,,685.0
1197,M1V,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Employed,,,,595.0
1198,M1V,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Unemployed,,,,95.0
1199,M1V,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,Not in the labour force,,,,,350.0
1200,M1W,Family characteristics,Population 15 years and over in private households with no children at home,,,,,,24290.0
1201,M1W,Family characteristics,Population 15 years and over in private households with no children at home,In the labour force,,,,,12770.0
1202,M1W,Family characteristics,Population 15 years and over in private households with no children at home,In the labour force,Employed,,,,11475.0
1203,M1W,Family characteristics,Population 15 years and over in private households with no children at home,In the labour force,Unemployed,,,,1300.0
1204,M1W,Family characteristics,Population 15 years and over in private households with no children at home,Not in the labour force,,,,,11520.0
1205,M1W,Family characteristics,Population 15 years and over in private households with children at home,,,,,,18200.0
1206,M1W,Family characteristics,Population 15 years and over in private households with children at home,In the labour force,,,,,12760.0
1207,M1W,Family characteristics,Population 15 years and over in private households with children at home,In the labour force,Employed,,,,11845.0
1208,M1W,Family characteristics,Population 15 years and over in private households with children at home,In the labour force,Unemployed,,,,915.0
1209,M1W,Family characteristics,Population 15 years and over in private households with children at home,Not in the labour force,,,,,5440.0
1210,M1W,Family characteristics,Population 15 years and over in private households with children under 6 years only,,,,,,2210.0
1211,M1W,Family characteristics,Population 15 years and over in private households with children under 6 years only,In the labour force,,,,,1615.0
1212,M1W,Family characteristics,Population 15 years and over in private households with children under 6 years only,In the labour force,Employed,,,,1440.0
1213,M1W,Family characteristics,Population 15 years and over in private households with children under 6 years only,In the labour force,Unemployed,,,,170.0
1214,M1W,Family characteristics,Population 15 years and over in private households with children under 6 years only,Not in the labour force,,,,,595.0
1215,M1W,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,,,,,,1730.0
1216,M1W,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,,,,,1290.0
1217,M1W,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Employed,,,,1210.0
1218,M1W,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Unemployed,,,,75.0
1219,M1W,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,Not in the labour force,,,,,440.0
1220,M1W,Family characteristics,Population 15 years and over in private households with children 6 years and over only,,,,,,14260.0
1221,M1W,Family characteristics,Population 15 years and over in private households with children 6 years and over only,In the labour force,,,,,9855.0
1222,M1W,Family characteristics,Population 15 years and over in private households with children 6 years and over only,In the labour force,Employed,,,,9190.0
1223,M1W,Family characteristics,Population 15 years and over in private households with children 6 years and over only,In the labour force,Unemployed,,,,665.0
1224,M1W,Family characteristics,Population 15 years and over in private households with children 6 years and over only,Not in the labour force,,,,,4405.0
1225,M1W,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,,,,,,19955.0
1226,M1W,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,In the labour force,,,,,13065.0
1227,M1W,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,In the labour force,Employed,,,,12005.0
1228,M1W,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,In the labour force,Unemployed,,,,1060.0
1229,M1W,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,Not in the labour force,,,,,6890.0
1230,M1W,Family characteristics,Males 15 years and over in private households with no children at home,,,,,,11745.0
1231,M1W,Family characteristics,Males 15 years and over in private households with no children at home,In the labour force,,,,,6720.0
1232,M1W,Family characteristics,Males 15 years and over in private households with no children at home,In the labour force,Employed,,,,6030.0
1233,M1W,Family characteristics,Males 15 years and over in private households with no children at home,In the labour force,Unemployed,,,,690.0
1234,M1W,Family characteristics,Males 15 years and over in private households with no children at home,Not in the labour force,,,,,5020.0
1235,M1W,Family characteristics,Males 15 years and over in private households with children at home,,,,,,8210.0
1236,M1W,Family characteristics,Males 15 years and over in private households with children at home,In the labour force,,,,,6340.0
1237,M1W,Family characteristics,Males 15 years and over in private households with children at home,In the labour force,Employed,,,,5975.0
1238,M1W,Family characteristics,Males 15 years and over in private households with children at home,In the labour force,Unemployed,,,,365.0
1239,M1W,Family characteristics,Males 15 years and over in private households with children at home,Not in the labour force,,,,,1870.0
1240,M1W,Family characteristics,Males 15 years and over in private households with children under 6 years only,,,,,,1090.0
1241,M1W,Family characteristics,Males 15 years and over in private households with children under 6 years only,In the labour force,,,,,915.0
1242,M1W,Family characteristics,Males 15 years and over in private households with children under 6 years only,In the labour force,Employed,,,,870.0
1243,M1W,Family characteristics,Males 15 years and over in private households with children under 6 years only,In the labour force,Unemployed,,,,45.0
1244,M1W,Family characteristics,Males 15 years and over in private households with children under 6 years only,Not in the labour force,,,,,170.0
1245,M1W,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,,,,,,810.0
1246,M1W,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,,,,,710.0
1247,M1W,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Employed,,,,675.0
1248,M1W,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Unemployed,,,,40.0
1249,M1W,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,Not in the labour force,,,,,95.0
1250,M1W,Family characteristics,Males 15 years and over in private households with children 6 years and over only,,,,,,6315.0
1251,M1W,Family characteristics,Males 15 years and over in private households with children 6 years and over only,In the labour force,,,,,4715.0
1252,M1W,Family characteristics,Males 15 years and over in private households with children 6 years and over only,In the labour force,Employed,,,,4430.0
1253,M1W,Family characteristics,Males 15 years and over in private households with children 6 years and over only,In the labour force,Unemployed,,,,280.0
1254,M1W,Family characteristics,Males 15 years and over in private households with children 6 years and over only,Not in the labour force,,,,,1600.0
1255,M1W,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,,,,,,22535.0
1256,M1W,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,In the labour force,,,,,12465.0
1257,M1W,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,In the labour force,Employed,,,,11315.0
1258,M1W,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,In the labour force,Unemployed,,,,1155.0
1259,M1W,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,Not in the labour force,,,,,10070.0
1260,M1W,Family characteristics,Females 15 years and over in private households with no children at home,,,,,,12545.0
1261,M1W,Family characteristics,Females 15 years and over in private households with no children at home,In the labour force,,,,,6050.0
1262,M1W,Family characteristics,Females 15 years and over in private households with no children at home,In the labour force,Employed,,,,5445.0
1263,M1W,Family characteristics,Females 15 years and over in private households with no children at home,In the labour force,Unemployed,,,,605.0
1264,M1W,Family characteristics,Females 15 years and over in private households with no children at home,Not in the labour force,,,,,6495.0
1265,M1W,Family characteristics,Females 15 years and over in private households with children at home,,,,,,9990.0
1266,M1W,Family characteristics,Females 15 years and over in private households with children at home,In the labour force,,,,,6415.0
1267,M1W,Family characteristics,Females 15 years and over in private households with children at home,In the labour force,Employed,,,,5870.0
1268,M1W,Family characteristics,Females 15 years and over in private households with children at home,In the labour force,Unemployed,,,,545.0
1269,M1W,Family characteristics,Females 15 years and over in private households with children at home,Not in the labour force,,,,,3575.0
1270,M1W,Family characteristics,Females 15 years and over in private households with children under 6 years only,,,,,,1125.0
1271,M1W,Family characteristics,Females 15 years and over in private households with children under 6 years only,In the labour force,,,,,700.0
1272,M1W,Family characteristics,Females 15 years and over in private households with children under 6 years only,In the labour force,Employed,,,,570.0
1273,M1W,Family characteristics,Females 15 years and over in private households with children under 6 years only,In the labour force,Unemployed,,,,125.0
1274,M1W,Family characteristics,Females 15 years and over in private households with children under 6 years only,Not in the labour force,,,,,430.0
1275,M1W,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,,,,,,920.0
1276,M1W,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,,,,,580.0
1277,M1W,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Employed,,,,540.0
1278,M1W,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Unemployed,,,,40.0
1279,M1W,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,Not in the labour force,,,,,340.0
1280,M1X,Family characteristics,Population 15 years and over in private households with no children at home,,,,,,4880.0
1281,M1X,Family characteristics,Population 15 years and over in private households with no children at home,In the labour force,,,,,2995.0
1282,M1X,Family characteristics,Population 15 years and over in private households with no children at home,In the labour force,Employed,,,,2765.0
1283,M1X,Family characteristics,Population 15 years and over in private households with no children at home,In the labour force,Unemployed,,,,225.0
1284,M1X,Family characteristics,Population 15 years and over in private households with no children at home,Not in the labour force,,,,,1880.0
1285,M1X,Family characteristics,Population 15 years and over in private households with children at home,,,,,,5220.0
1286,M1X,Family characteristics,Population 15 years and over in private households with children at home,In the labour force,,,,,4270.0
1287,M1X,Family characteristics,Population 15 years and over in private households with children at home,In the labour force,Employed,,,,3945.0
1288,M1X,Family characteristics,Population 15 years and over in private households with children at home,In the labour force,Unemployed,,,,330.0
1289,M1X,Family characteristics,Population 15 years and over in private households with children at home,Not in the labour force,,,,,945.0
1290,M1X,Family characteristics,Population 15 years and over in private households with children under 6 years only,,,,,,895.0
1291,M1X,Family characteristics,Population 15 years and over in private households with children under 6 years only,In the labour force,,,,,710.0
1292,M1X,Family characteristics,Population 15 years and over in private households with children under 6 years only,In the labour force,Employed,,,,640.0
1293,M1X,Family characteristics,Population 15 years and over in private households with children under 6 years only,In the labour force,Unemployed,,,,75.0
1294,M1X,Family characteristics,Population 15 years and over in private households with children under 6 years only,Not in the labour force,,,,,180.0
1295,M1X,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,,,,,,945.0
1296,M1X,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,,,,,775.0
1297,M1X,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Employed,,,,710.0
1298,M1X,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Unemployed,,,,55.0
1299,M1X,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,Not in the labour force,,,,,170.0
1300,M1X,Family characteristics,Population 15 years and over in private households with children 6 years and over only,,,,,,3380.0
1301,M1X,Family characteristics,Population 15 years and over in private households with children 6 years and over only,In the labour force,,,,,2785.0
1302,M1X,Family characteristics,Population 15 years and over in private households with children 6 years and over only,In the labour force,Employed,,,,2590.0
1303,M1X,Family characteristics,Population 15 years and over in private households with children 6 years and over only,In the labour force,Unemployed,,,,200.0
1304,M1X,Family characteristics,Population 15 years and over in private households with children 6 years and over only,Not in the labour force,,,,,590.0
1305,M1X,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,,,,,,5030.0
1306,M1X,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,In the labour force,,,,,3875.0
1307,M1X,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,In the labour force,Employed,,,,3635.0
1308,M1X,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,In the labour force,Unemployed,,,,240.0
1309,M1X,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,Not in the labour force,,,,,1155.0
1310,M1X,Family characteristics,Males 15 years and over in private households with no children at home,,,,,,2585.0
1311,M1X,Family characteristics,Males 15 years and over in private households with no children at home,In the labour force,,,,,1720.0
1312,M1X,Family characteristics,Males 15 years and over in private households with no children at home,In the labour force,Employed,,,,1585.0
1313,M1X,Family characteristics,Males 15 years and over in private households with no children at home,In the labour force,Unemployed,,,,135.0
1314,M1X,Family characteristics,Males 15 years and over in private households with no children at home,Not in the labour force,,,,,865.0
1315,M1X,Family characteristics,Males 15 years and over in private households with children at home,,,,,,2450.0
1316,M1X,Family characteristics,Males 15 years and over in private households with children at home,In the labour force,,,,,2160.0
1317,M1X,Family characteristics,Males 15 years and over in private households with children at home,In the labour force,Employed,,,,2050.0
1318,M1X,Family characteristics,Males 15 years and over in private households with children at home,In the labour force,Unemployed,,,,105.0
1319,M1X,Family characteristics,Males 15 years and over in private households with children at home,Not in the labour force,,,,,290.0
1320,M1X,Family characteristics,Males 15 years and over in private households with children under 6 years only,,,,,,430.0
1321,M1X,Family characteristics,Males 15 years and over in private households with children under 6 years only,In the labour force,,,,,390.0
1322,M1X,Family characteristics,Males 15 years and over in private households with children under 6 years only,In the labour force,Employed,,,,365.0
1323,M1X,Family characteristics,Males 15 years and over in private households with children under 6 years only,In the labour force,Unemployed,,,,30.0
1324,M1X,Family characteristics,Males 15 years and over in private households with children under 6 years only,Not in the labour force,,,,,35.0
1325,M1X,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,,,,,,450.0
1326,M1X,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,,,,,430.0
1327,M1X,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Employed,,,,410.0
1328,M1X,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Unemployed,,,,15.0
1329,M1X,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,Not in the labour force,,,,,20.0
1330,M1X,Family characteristics,Males 15 years and over in private households with children 6 years and over only,,,,,,1570.0
1331,M1X,Family characteristics,Males 15 years and over in private households with children 6 years and over only,In the labour force,,,,,1340.0
1332,M1X,Family characteristics,Males 15 years and over in private households with children 6 years and over only,In the labour force,Employed,,,,1275.0
1333,M1X,Family characteristics,Males 15 years and over in private households with children 6 years and over only,In the labour force,Unemployed,,,,65.0
1334,M1X,Family characteristics,Males 15 years and over in private households with children 6 years and over only,Not in the labour force,,,,,230.0
1335,M1X,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,,,,,,5060.0
1336,M1X,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,In the labour force,,,,,3390.0
1337,M1X,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,In the labour force,Employed,,,,3075.0
1338,M1X,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,In the labour force,Unemployed,,,,315.0
1339,M1X,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,Not in the labour force,,,,,1675.0
1340,M1X,Family characteristics,Females 15 years and over in private households with no children at home,,,,,,2290.0
1341,M1X,Family characteristics,Females 15 years and over in private households with no children at home,In the labour force,,,,,1275.0
1342,M1X,Family characteristics,Females 15 years and over in private households with no children at home,In the labour force,Employed,,,,1180.0
1343,M1X,Family characteristics,Females 15 years and over in private households with no children at home,In the labour force,Unemployed,,,,95.0
1344,M1X,Family characteristics,Females 15 years and over in private households with no children at home,Not in the labour force,,,,,1015.0
1345,M1X,Family characteristics,Females 15 years and over in private households with children at home,,,,,,2770.0
1346,M1X,Family characteristics,Females 15 years and over in private households with children at home,In the labour force,,,,,2115.0
1347,M1X,Family characteristics,Females 15 years and over in private households with children at home,In the labour force,Employed,,,,1890.0
1348,M1X,Family characteristics,Females 15 years and over in private households with children at home,In the labour force,Unemployed,,,,220.0
1349,M1X,Family characteristics,Females 15 years and over in private households with children at home,Not in the labour force,,,,,655.0
1350,M1X,Family characteristics,Females 15 years and over in private households with children under 6 years only,,,,,,465.0
1351,M1X,Family characteristics,Females 15 years and over in private households with children under 6 years only,In the labour force,,,,,320.0
1352,M1X,Family characteristics,Females 15 years and over in private households with children under 6 years only,In the labour force,Employed,,,,275.0
1353,M1X,Family characteristics,Females 15 years and over in private households with children under 6 years only,In the labour force,Unemployed,,,,50.0
1354,M1X,Family characteristics,Females 15 years and over in private households with children under 6 years only,Not in the labour force,,,,,145.0
1355,M1X,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,,,,,,495.0
1356,M1X,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,,,,,345.0
1357,M1X,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Employed,,,,300.0
1358,M1X,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Unemployed,,,,40.0
1359,M1X,Family characteristics,Females 15 years and over in private households with children under 6 years as well as children 6 years and over,Not in the labour force,,,,,150.0
1360,M2H,Family characteristics,Population 15 years and over in private households with no children at home,,,,,,12775.0
1361,M2H,Family characteristics,Population 15 years and over in private households with no children at home,In the labour force,,,,,6760.0
1362,M2H,Family characteristics,Population 15 years and over in private households with no children at home,In the labour force,Employed,,,,6105.0
1363,M2H,Family characteristics,Population 15 years and over in private households with no children at home,In the labour force,Unemployed,,,,660.0
1364,M2H,Family characteristics,Population 15 years and over in private households with no children at home,Not in the labour force,,,,,6010.0
1365,M2H,Family characteristics,Population 15 years and over in private households with children at home,,,,,,9735.0
1366,M2H,Family characteristics,Population 15 years and over in private households with children at home,In the labour force,,,,,7055.0
1367,M2H,Family characteristics,Population 15 years and over in private households with children at home,In the labour force,Employed,,,,6530.0
1368,M2H,Family characteristics,Population 15 years and over in private households with children at home,In the labour force,Unemployed,,,,520.0
1369,M2H,Family characteristics,Population 15 years and over in private households with children at home,Not in the labour force,,,,,2680.0
1370,M2H,Family characteristics,Population 15 years and over in private households with children under 6 years only,,,,,,745.0
1371,M2H,Family characteristics,Population 15 years and over in private households with children under 6 years only,In the labour force,,,,,565.0
1372,M2H,Family characteristics,Population 15 years and over in private households with children under 6 years only,In the labour force,Employed,,,,490.0
1373,M2H,Family characteristics,Population 15 years and over in private households with children under 6 years only,In the labour force,Unemployed,,,,75.0
1374,M2H,Family characteristics,Population 15 years and over in private households with children under 6 years only,Not in the labour force,,,,,180.0
1375,M2H,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,,,,,,870.0
1376,M2H,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,,,,,665.0
1377,M2H,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Employed,,,,615.0
1378,M2H,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Unemployed,,,,45.0
1379,M2H,Family characteristics,Population 15 years and over in private households with children under 6 years as well as children 6 years and over,Not in the labour force,,,,,200.0
1380,M2H,Family characteristics,Population 15 years and over in private households with children 6 years and over only,,,,,,8120.0
1381,M2H,Family characteristics,Population 15 years and over in private households with children 6 years and over only,In the labour force,,,,,5820.0
1382,M2H,Family characteristics,Population 15 years and over in private households with children 6 years and over only,In the labour force,Employed,,,,5425.0
1383,M2H,Family characteristics,Population 15 years and over in private households with children 6 years and over only,In the labour force,Unemployed,,,,400.0
1384,M2H,Family characteristics,Population 15 years and over in private households with children 6 years and over only,Not in the labour force,,,,,2300.0
1385,M2H,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,,,,,,10480.0
1386,M2H,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,In the labour force,,,,,6960.0
1387,M2H,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,In the labour force,Employed,,,,6315.0
1388,M2H,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,In the labour force,Unemployed,,,,645.0
1389,M2H,Family characteristics,Males 15 years and over in private households - Presence of children and labour force activity,Not in the labour force,,,,,3520.0
1390,M2H,Family characteristics,Males 15 years and over in private households with no children at home,,,,,,6130.0
1391,M2H,Family characteristics,Males 15 years and over in private households with no children at home,In the labour force,,,,,3515.0
1392,M2H,Family characteristics,Males 15 years and over in private households with no children at home,In the labour force,Employed,,,,3155.0
1393,M2H,Family characteristics,Males 15 years and over in private households with no children at home,In the labour force,Unemployed,,,,360.0
1394,M2H,Family characteristics,Males 15 years and over in private households with no children at home,Not in the labour force,,,,,2615.0
1395,M2H,Family characteristics,Males 15 years and over in private households with children at home,,,,,,4350.0
1396,M2H,Family characteristics,Males 15 years and over in private households with children at home,In the labour force,,,,,3445.0
1397,M2H,Family characteristics,Males 15 years and over in private households with children at home,In the labour force,Employed,,,,3160.0
1398,M2H,Family characteristics,Males 15 years and over in private households with children at home,In the labour force,Unemployed,,,,285.0
1399,M2H,Family characteristics,Males 15 years and over in private households with children at home,Not in the labour force,,,,,905.0
1400,M2H,Family characteristics,Males 15 years and over in private households with children under 6 years only,,,,,,355.0
1401,M2H,Family characteristics,Males 15 years and over in private households with children under 6 years only,In the labour force,,,,,320.0
1402,M2H,Family characteristics,Males 15 years and over in private households with children under 6 years only,In the labour force,Employed,,,,285.0
1403,M2H,Family characteristics,Males 15 years and over in private households with children under 6 years only,In the labour force,Unemployed,,,,40.0
1404,M2H,Family characteristics,Males 15 years and over in private households with children under 6 years only,Not in the labour force,,,,,30.0
1405,M2H,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,,,,,,395.0
1406,M2H,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,,,,,350.0
1407,M2H,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Employed,,,,325.0
1408,M2H,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,In the labour force,Unemployed,,,,25.0
1409,M2H,Family characteristics,Males 15 years and over in private households with children under 6 years as well as children 6 years and over,Not in the labour force,,,,,45.0
1410,M2H,Family characteristics,Males 15 years and over in private households with children 6 years and over only,,,,,,3600.0
1411,M2H,Family characteristics,Males 15 years and over in private households with children 6 years and over only,In the labour force,,,,,2770.0
1412,M2H,Family characteristics,Males 15 years and over in private households with children 6 years and over only,In the labour force,Employed,,,,2555.0
1413,M2H,Family characteristics,Males 15 years and over in private households with children 6 years and over only,In the labour force,Unemployed,,,,220.0
1414,M2H,Family characteristics,Males 15 years and over in private households with children 6 years and over only,Not in the labour force,,,,,830.0
1415,M2H,Family characteristics,Females 15 years and over in private households - Presence of children and labour force activity,,,,,,12025.0
