,Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Count
1564,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Northern Europe,,,370.0
1565,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Northern Europe,United Kingdom,,340.0
1566,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Northern Europe,Other Northern Europe,,25.0
1567,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,,,,1085.0
1568,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Western Africa,,,65.0
1569,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Eastern Africa,,,575.0
1570,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Northern Africa,,,405.0
1571,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Central Africa,,,0.0
1572,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Southern Africa,,,40.0
1573,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,,,,34270.0
1574,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,West Central Asia and the Middle East,,,870.0
1575,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Eastern Asia,,,24215.0
1576,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Eastern Asia,"China, People's Republic of",,16435.0
1577,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Eastern Asia,"Hong Kong, Special Administrative Region",,6875.0
1578,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Eastern Asia,Other Eastern Asia,,905.0
1579,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Southeast Asia,,,3270.0
1580,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Southeast Asia,Philippines,,1845.0
1581,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Southeast Asia,Other Southeast Asia,,1425.0
1582,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Southern Asia,,,5915.0
1583,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Southern Asia,India,,2005.0
1584,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Southern Asia,Other Southern Asia,,3915.0
1585,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Oceania and other,,,,50.0
1586,M1V,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Non-permanent residents,,,,,1155.0
1587,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,,,,,,8330.0
1588,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,United States of America,,,,,50.0
1589,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Central America,,,,,25.0
1590,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Caribbean and Bermuda,,,,,80.0
1591,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,South America,,,,,140.0
1592,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,,,,,40.0
1593,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Western Europe,,,,0.0
1594,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Eastern Europe,,,,0.0
1595,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Southern Europe,,,,20.0
1596,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Southern Europe,Italy,,,0.0
1597,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Southern Europe,Other Southern Europe,,,15.0
1598,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Northern Europe,,,,15.0
1599,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Northern Europe,United Kingdom,,,10.0
1600,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Northern Europe,Other Northern Europe,,,0.0
1601,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Africa,,,,,110.0
1602,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Africa,Western Africa,,,,30.0
1603,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Africa,Eastern Africa,,,,20.0
1604,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Africa,Northern Africa,,,,45.0
1605,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Africa,Central Africa,,,,0.0
1606,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Africa,Southern Africa,,,,10.0
1607,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,,,,,7865.0
1608,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,West Central Asia and the Middle East,,,,220.0
1609,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Eastern Asia,,,,6035.0
1610,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Eastern Asia,"China, People's Republic of",,,5725.0
1611,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Eastern Asia,"Hong Kong, Special Administrative Region",,,170.0
1612,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Eastern Asia,Other Eastern Asia,,,140.0
1613,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Southeast Asia,,,,270.0
1614,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Southeast Asia,Philippines,,,205.0
1615,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Southeast Asia,Other Southeast Asia,,,70.0
1616,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Southern Asia,,,,1335.0
1617,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Southern Asia,India,,,510.0
1618,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Southern Asia,Other Southern Asia,,,825.0
1619,M1V,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Oceania and other,,,,,25.0
1620,M1V,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,,,,,,40095.0
1621,M1V,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,Before 1961,,,,,600.0
1622,M1V,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,1961 to 1970,,,,,2160.0
1623,M1V,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,1971 to 1980,,,,,5475.0
1624,M1V,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,1981 to 1990,,,,,7190.0
1625,M1V,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,1991 to 2000,,,,,16345.0
1626,M1V,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,1991 to 2000,1991 to 1995,,,,8535.0
1627,M1V,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,1991 to 2000,1996 to 2000,,,,7810.0
1628,M1V,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,2001 to 2006,,,,,8330.0
1629,M1V,Immigration characteristics,Total immigrant population by age at immigration - 20% sample data,,,,,,40090.0
1630,M1V,Immigration characteristics,Total immigrant population by age at immigration - 20% sample data,Under 5 years,,,,,1730.0
1631,M1V,Immigration characteristics,Total immigrant population by age at immigration - 20% sample data,5 to 14 years,,,,,5800.0
1632,M1V,Immigration characteristics,Total immigrant population by age at immigration - 20% sample data,15 to 24 years,,,,,7765.0
1633,M1V,Immigration characteristics,Total immigrant population by age at immigration - 20% sample data,25 to 44 years,,,,,17675.0
1634,M1V,Immigration characteristics,Total immigrant population by age at immigration - 20% sample data,45 years and over,,,,,7110.0
1635,M1W,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,,,,,,49655.0
1636,M1W,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Non-movers,,,,,42840.0
1637,M1W,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Movers,,,,,6815.0
1638,M1W,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Movers,Non-migrants,,,,4720.0
1639,M1W,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Movers,Migrants,,,,2090.0
1640,M1W,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Movers,Migrants,Internal migrants,,,665.0
1641,M1W,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,540.0
1642,M1W,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Movers,Migrants,Internal migrants,Interprovincial migrants,,125.0
1643,M1W,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Movers,Migrants,External migrants,,,1425.0
1644,M1W,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,,,,,,47850.0
1645,M1W,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Non-movers,,,,,27815.0
1646,M1W,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Movers,,,,,20035.0
1647,M1W,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Movers,Non-migrants,,,,11655.0
1648,M1W,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Movers,Migrants,,,,8380.0
1649,M1W,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Movers,Migrants,Internal migrants,,,1525.0
1650,M1W,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,1235.0
1651,M1W,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Movers,Migrants,Internal migrants,Interprovincial migrants,,290.0
1652,M1W,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Movers,Migrants,External migrants,,,6855.0
1653,M1W,Immigration characteristics,Total population by citizenship - 20% sample data,,,,,,50155.0
1654,M1W,Immigration characteristics,Total population by citizenship - 20% sample data,Canadian citizens,,,,,40365.0
1655,M1W,Immigration characteristics,Total population by citizenship - 20% sample data,Canadian citizens,Canadian citizens under age 18,,,,7885.0
1656,M1W,Immigration characteristics,Total population by citizenship - 20% sample data,Canadian citizens,Canadian citizens age 18 and over,,,,32475.0
1657,M1W,Immigration characteristics,Total population by citizenship - 20% sample data,Not Canadian citizens,,,,,9790.0
1658,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,,,,,,50155.0
1659,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Non-immigrants,,,,,14735.0
1660,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Non-immigrants,Born in province of residence,,,,13105.0
1661,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Non-immigrants,Born outside province of residence,,,,1630.0
1662,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,,,,,34580.0
1663,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,United States of America,,,,215.0
1664,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Central America,,,,115.0
1665,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Caribbean and Bermuda,,,,1780.0
1666,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,South America,,,,870.0
1667,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,,,,3020.0
1668,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Western Europe,,,200.0
1669,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Eastern Europe,,,430.0
1670,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Southern Europe,,,1675.0
1671,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Southern Europe,Italy,,650.0
1672,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Southern Europe,Other Southern Europe,,1025.0
1673,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Northern Europe,,,715.0
1674,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Northern Europe,United Kingdom,,610.0
1675,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Northern Europe,Other Northern Europe,,100.0
1676,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,,,,1605.0
1677,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Western Africa,,,195.0
1678,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Eastern Africa,,,710.0
1679,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Northern Africa,,,560.0
1680,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Central Africa,,,80.0
1681,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Southern Africa,,,60.0
1682,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,,,,26915.0
1683,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,West Central Asia and the Middle East,,,2015.0
1684,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Eastern Asia,,,16795.0
1685,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Eastern Asia,"China, People's Republic of",,11650.0
1686,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Eastern Asia,"Hong Kong, Special Administrative Region",,4445.0
1687,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Eastern Asia,Other Eastern Asia,,695.0
1688,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Southeast Asia,,,2940.0
1689,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Southeast Asia,Philippines,,1710.0
1690,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Southeast Asia,Other Southeast Asia,,1225.0
1691,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Southern Asia,,,5170.0
1692,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Southern Asia,India,,1285.0
1693,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Southern Asia,Other Southern Asia,,3885.0
1694,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Oceania and other,,,,50.0
1695,M1W,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Non-permanent residents,,,,,835.0
1696,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,,,,,,7925.0
1697,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,United States of America,,,,,70.0
1698,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Central America,,,,,30.0
1699,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Caribbean and Bermuda,,,,,100.0
1700,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,South America,,,,,45.0
1701,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,,,,,55.0
1702,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Western Europe,,,,15.0
1703,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Eastern Europe,,,,30.0
1704,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Southern Europe,,,,0.0
1705,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Southern Europe,Italy,,,0.0
1706,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Southern Europe,Other Southern Europe,,,10.0
1707,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Northern Europe,,,,10.0
1708,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Northern Europe,United Kingdom,,,10.0
1709,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Europe,Northern Europe,Other Northern Europe,,,0.0
1710,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Africa,,,,,260.0
1711,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Africa,Western Africa,,,,110.0
1712,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Africa,Eastern Africa,,,,20.0
1713,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Africa,Northern Africa,,,,70.0
1714,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Africa,Central Africa,,,,50.0
1715,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Africa,Southern Africa,,,,15.0
1716,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,,,,,7355.0
1717,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,West Central Asia and the Middle East,,,,495.0
1718,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Eastern Asia,,,,5240.0
1719,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Eastern Asia,"China, People's Republic of",,,5015.0
1720,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Eastern Asia,"Hong Kong, Special Administrative Region",,,160.0
1721,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Eastern Asia,Other Eastern Asia,,,70.0
1722,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Southeast Asia,,,,470.0
1723,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Southeast Asia,Philippines,,,345.0
1724,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Southeast Asia,Other Southeast Asia,,,125.0
1725,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Southern Asia,,,,1150.0
1726,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Southern Asia,India,,,340.0
1727,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Asia and the Middle East,Southern Asia,Other Southern Asia,,,810.0
1728,M1W,Immigration characteristics,Total recent immigrants by selected places of birth - 20% sample data,Oceania and other,,,,,10.0
1729,M1W,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,,,,,,34580.0
1730,M1W,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,Before 1961,,,,,1230.0
1731,M1W,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,1961 to 1970,,,,,2260.0
1732,M1W,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,1971 to 1980,,,,,4055.0
1733,M1W,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,1981 to 1990,,,,,6050.0
1734,M1W,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,1991 to 2000,,,,,13055.0
1735,M1W,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,1991 to 2000,1991 to 1995,,,,6570.0
1736,M1W,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,1991 to 2000,1996 to 2000,,,,6485.0
1737,M1W,Immigration characteristics,Total immigrant population by period of immigration - 20% sample data,2001 to 2006,,,,,7925.0
1738,M1W,Immigration characteristics,Total immigrant population by age at immigration - 20% sample data,,,,,,34580.0
1739,M1W,Immigration characteristics,Total immigrant population by age at immigration - 20% sample data,Under 5 years,,,,,1535.0
1740,M1W,Immigration characteristics,Total immigrant population by age at immigration - 20% sample data,5 to 14 years,,,,,4935.0
1741,M1W,Immigration characteristics,Total immigrant population by age at immigration - 20% sample data,15 to 24 years,,,,,6520.0
1742,M1W,Immigration characteristics,Total immigrant population by age at immigration - 20% sample data,25 to 44 years,,,,,15435.0
1743,M1W,Immigration characteristics,Total immigrant population by age at immigration - 20% sample data,45 years and over,,,,,6150.0
1744,M1X,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,,,,,,13200.0
1745,M1X,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Non-movers,,,,,11380.0
1746,M1X,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Movers,,,,,1815.0
1747,M1X,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Movers,Non-migrants,,,,1395.0
1748,M1X,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Movers,Migrants,,,,420.0
1749,M1X,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Movers,Migrants,Internal migrants,,,270.0
1750,M1X,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,245.0
1751,M1X,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Movers,Migrants,Internal migrants,Interprovincial migrants,,25.0
1752,M1X,Immigration characteristics,Total - Mobility status 1 year ago - 20% sample data,Movers,Migrants,External migrants,,,150.0
1753,M1X,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,,,,,,12305.0
1754,M1X,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Non-movers,,,,,2100.0
1755,M1X,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Movers,,,,,10205.0
1756,M1X,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Movers,Non-migrants,,,,8440.0
1757,M1X,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Movers,Migrants,,,,1765.0
1758,M1X,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Movers,Migrants,Internal migrants,,,940.0
1759,M1X,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,855.0
1760,M1X,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Movers,Migrants,Internal migrants,Interprovincial migrants,,85.0
1761,M1X,Immigration characteristics,Total - Mobility status 5 years ago - 20% sample data,Movers,Migrants,External migrants,,,825.0
1762,M1X,Immigration characteristics,Total population by citizenship - 20% sample data,,,,,,13385.0
1763,M1X,Immigration characteristics,Total population by citizenship - 20% sample data,Canadian citizens,,,,,12005.0
1764,M1X,Immigration characteristics,Total population by citizenship - 20% sample data,Canadian citizens,Canadian citizens under age 18,,,,3750.0
1765,M1X,Immigration characteristics,Total population by citizenship - 20% sample data,Canadian citizens,Canadian citizens age 18 and over,,,,8255.0
1766,M1X,Immigration characteristics,Total population by citizenship - 20% sample data,Not Canadian citizens,,,,,1380.0
1767,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,,,,,,13385.0
1768,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Non-immigrants,,,,,4530.0
1769,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Non-immigrants,Born in province of residence,,,,4335.0
1770,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Non-immigrants,Born outside province of residence,,,,200.0
1771,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,,,,,8745.0
1772,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,United States of America,,,,45.0
1773,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Central America,,,,55.0
1774,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Caribbean and Bermuda,,,,875.0
1775,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,South America,,,,815.0
1776,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,,,,240.0
1777,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Western Europe,,,25.0
1778,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Eastern Europe,,,45.0
1779,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Southern Europe,,,85.0
1780,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Southern Europe,Italy,,20.0
1781,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Southern Europe,Other Southern Europe,,70.0
1782,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Northern Europe,,,80.0
1783,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Northern Europe,United Kingdom,,75.0
1784,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Europe,Northern Europe,Other Northern Europe,,0.0
1785,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,,,,360.0
1786,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Western Africa,,,125.0
1787,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Eastern Africa,,,180.0
1788,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Northern Africa,,,35.0
1789,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Central Africa,,,15.0
1790,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Africa,Southern Africa,,,0.0
1791,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,,,,6315.0
1792,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,West Central Asia and the Middle East,,,170.0
1793,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Eastern Asia,,,475.0
1794,M1X,Immigration characteristics,Total population by immigrant status and place of birth - 20% sample data,Immigrants,Asia and the Middle East,Eastern Asia,"China, People's Republic of",,345.0
