Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Counts
M1P,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Oceania and other,Australia,,,,0
M1P,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Oceania and other,Other places of birth,,,,10
M1P,Immigration characteristics,Total - Generation status for the population in private households - 25% sample data,,,,,,43960
M1P,Immigration characteristics,Total - Generation status for the population in private households - 25% sample data,First generation,,,,,27375
M1P,Immigration characteristics,Total - Generation status for the population in private households - 25% sample data,Second generation,,,,,11395
M1P,Immigration characteristics,Total - Generation status for the population in private households - 25% sample data,Third generation or more,,,,,5195
M1R,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,,,,,,29740
M1R,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,Canadian citizens,,,,,25415
M1R,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,Canadian citizens,Canadian citizens aged under 18,,,,5030
M1R,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,Canadian citizens,Canadian citizens aged 18 and over,,,,20390
M1R,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,Not Canadian citizens,,,,,4325
M1R,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,,,,,,29740
M1R,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-immigrants,,,,,13855
M1R,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,,,,,15350
M1R,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,Before 1981,,,,3400
M1R,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1981 to 1990,,,,1670
M1R,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1991 to 2000,,,,3505
M1R,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,,,,4215
M1R,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,2001 to 2005,,,2120
M1R,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,2006 to 2010,,,2095
M1R,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2016,,,,2560
M1R,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-permanent residents,,,,,535
M1R,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,,,,,,15345
M1R,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,Under 5 years,,,,,940
M1R,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,5 to 14 years,,,,,2320
M1R,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,15 to 24 years,,,,,3400
M1R,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,25 to 44 years,,,,,6950
M1R,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,45 years and over,,,,,1745
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,,,,,,15345
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,,,,,1975
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Brazil,,,,15
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Colombia,,,,85
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,El Salvador,,,,80
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Guyana,,,,495
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Haiti,,,,20
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Jamaica,,,,345
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Mexico,,,,45
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Peru,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Trinidad and Tobago,,,,235
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,United States,,,,155
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Other places of birth in Americas,,,,490
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,,,,,3015
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Bosnia and Herzegovina,,,,25
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Croatia,,,,30
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,France,,,,35
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Germany,,,,100
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Greece,,,,860
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Hungary,,,,75
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Ireland,,,,20
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Italy,,,,380
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Netherlands,,,,10
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Poland,,,,120
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Portugal,,,,90
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Romania,,,,215
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Russian Federation,,,,90
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Serbia,,,,50
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Ukraine,,,,25
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,United Kingdom,,,,385
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Other places of birth in Europe,,,,505
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,,,,,720
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Algeria,,,,10
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Egypt,,,,105
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Ethiopia,,,,110
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Kenya,,,,30
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Morocco,,,,15
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Nigeria,,,,25
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Somalia,,,,30
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,South Africa; Republic of,,,,10
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Other places of birth in Africa,,,,390
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,,,,,9620
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Afghanistan,,,,235
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Bangladesh,,,,210
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,China,,,,1100
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Hong Kong,,,,110
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,India,,,,625
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Iran,,,,290
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Iraq,,,,285
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Japan,,,,15
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Korea; South,,,,155
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Lebanon,,,,510
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Pakistan,,,,625
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Philippines,,,,2825
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Sri Lanka,,,,965
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Syria,,,,660
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Taiwan,,,,35
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Viet Nam,,,,190
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Other places of birth in Asia,,,,765
M1R,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Oceania and other places of birth,,,,,10
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,,,,,,2560
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,,,,,240
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Brazil,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Colombia,,,,25
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Cuba,,,,30
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Haiti,,,,15
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Jamaica,,,,25
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Mexico,,,,30
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,United States,,,,25
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Venezuela,,,,20
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Other places of birth in Americas,,,,65
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,,,,,150
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,France,,,,10
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Germany,,,,10
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Ireland,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Moldova,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Romania,,,,10
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Russian Federation,,,,10
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Ukraine,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,United Kingdom,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Other places of birth in Europe,,,,110
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,,,,,160
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Algeria,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Cameroon,,,,45
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Congo; Democratic Republic of the,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Côte d'Ivoire,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Egypt,,,,15
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Eritrea,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Ethiopia,,,,15
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Morocco,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Nigeria,,,,10
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Somalia,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,South Africa; Republic of,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Tunisia,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Other places of birth in Africa,,,,65
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,,,,,2005
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Afghanistan,,,,45
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Bangladesh,,,,25
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,China,,,,140
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Hong Kong,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,India,,,,175
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Iran,,,,20
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Iraq,,,,120
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Israel,,,,10
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Japan,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Korea; South,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Lebanon,,,,40
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Nepal,,,,10
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Pakistan,,,,70
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Philippines,,,,630
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Saudi Arabia,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Sri Lanka,,,,100
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Syria,,,,535
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Taiwan,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Turkey,,,,50
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,United Arab Emirates,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Viet Nam,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Other places of birth in Asia,,,,25
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Oceania and other,,,,,10
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Oceania and other,Australia,,,,0
M1R,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Oceania and other,Other places of birth,,,,10
M1R,Immigration characteristics,Total - Generation status for the population in private households - 25% sample data,,,,,,29740
M1R,Immigration characteristics,Total - Generation status for the population in private households - 25% sample data,First generation,,,,,16010
M1R,Immigration characteristics,Total - Generation status for the population in private households - 25% sample data,Second generation,,,,,8135
M1R,Immigration characteristics,Total - Generation status for the population in private households - 25% sample data,Third generation or more,,,,,5600
M1S,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,,,,,,36955
M1S,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,Canadian citizens,,,,,30390
M1S,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,Canadian citizens,Canadian citizens aged under 18,,,,5225
M1S,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,Canadian citizens,Canadian citizens aged 18 and over,,,,25165
M1S,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,Not Canadian citizens,,,,,6565
M1S,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,,,,,,36960
M1S,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-immigrants,,,,,10940
M1S,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,,,,,24455
M1S,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,Before 1981,,,,4470
M1S,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1981 to 1990,,,,3915
M1S,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1991 to 2000,,,,6690
M1S,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,,,,6795
M1S,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,2001 to 2005,,,3570
M1S,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,2006 to 2010,,,3225
M1S,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2016,,,,2590
M1S,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-permanent residents,,,,,1565
M1S,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,,,,,,24450
M1S,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,Under 5 years,,,,,1280
M1S,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,5 to 14 years,,,,,3190
M1S,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,15 to 24 years,,,,,4725
M1S,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,25 to 44 years,,,,,11455
M1S,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,45 years and over,,,,,3805
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,,,,,,24455
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,,,,,1995
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Brazil,,,,25
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Colombia,,,,0
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,El Salvador,,,,35
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Guyana,,,,450
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Haiti,,,,20
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Jamaica,,,,540
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Mexico,,,,10
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Peru,,,,40
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Trinidad and Tobago,,,,330
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,United States,,,,135
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Other places of birth in Americas,,,,395
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,,,,,1445
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Bosnia and Herzegovina,,,,0
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Croatia,,,,10
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,France,,,,0
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Germany,,,,95
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Greece,,,,245
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Hungary,,,,30
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Ireland,,,,25
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Italy,,,,330
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Netherlands,,,,10
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Poland,,,,40
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Portugal,,,,35
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Romania,,,,45
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Russian Federation,,,,25
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Serbia,,,,20
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Ukraine,,,,15
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,United Kingdom,,,,285
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Other places of birth in Europe,,,,245
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,,,,,505
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Algeria,,,,0
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Egypt,,,,95
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Ethiopia,,,,15
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Kenya,,,,80
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Morocco,,,,0
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Nigeria,,,,10
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Somalia,,,,60
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,South Africa; Republic of,,,,25
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Other places of birth in Africa,,,,210
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,,,,,20490
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Afghanistan,,,,150
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Bangladesh,,,,150
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,China,,,,10290
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Hong Kong,,,,2665
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,India,,,,1320
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Iran,,,,90
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Iraq,,,,135
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Japan,,,,50
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Korea; South,,,,95
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Lebanon,,,,60
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Pakistan,,,,505
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Philippines,,,,1460
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Sri Lanka,,,,1900
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Syria,,,,45
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Taiwan,,,,235
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Viet Nam,,,,600
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Other places of birth in Asia,,,,730
M1S,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Oceania and other places of birth,,,,,10
M1S,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,,,,,,2590
M1S,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,,,,,130
M1S,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Brazil,,,,10
M1S,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Colombia,,,,0
M1S,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Cuba,,,,0
M1S,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Haiti,,,,15
M1S,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Jamaica,,,,25
M1S,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Mexico,,,,0
M1S,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,United States,,,,20
M1S,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Venezuela,,,,15
M1S,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Other places of birth in Americas,,,,40
M1S,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,,,,,40
M1S,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,France,,,,0
