Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Counts
M3H,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,South Asian,,,,980
M3H,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Chinese,,,,1270
M3H,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Black,,,,1255
M3H,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Filipino,,,,5865
M3H,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Latin American,,,,885
M3H,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Arab,,,,310
M3H,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Southeast Asian,,,,380
M3H,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,West Asian,,,,540
M3H,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Korean,,,,515
M3H,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Japanese,,,,90
M3H,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Visible minority; n.i.e.,,,,245
M3H,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Multiple visible minorities,,,,595
M3H,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Not a visible minority,,,,,23905
M3J,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,,,,,,25395
M3J,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,,,,,135
M3J,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,,,,135
M3J,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,First Nations (North American Indian),,,110
M3J,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,Métis,,,25
M3J,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,Inuk (Inuit),,,0
M3J,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Multiple Aboriginal responses,,,,0
M3J,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Aboriginal responses not included elsewhere,,,,0
M3J,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Non-Aboriginal identity,,,,,25260
M3J,Visible Minority,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,,,,,,25395
M3J,Visible Minority,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,Registered or Treaty Indian,,,,,55
M3J,Visible Minority,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,Not a Registered or Treaty Indian,,,,,25335
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,,,,,,25400
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),,,,,20
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),,,,20
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),First Nations (North American Indian) single ancestry,,,20
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),Métis single ancestry,,,0
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),Inuit single ancestry,,,0
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),,,,0
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),First Nations (North American Indian) and Métis ancestries,,,0
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),First Nations (North American Indian) and Inuit ancestries,,,0
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),Métis and Inuit ancestries,,,0
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),First Nations (North American Indian); Métis and Inuit ancestries,,,0
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,,,,,160
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,,,,155
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian) and non-Aboriginal ancestries,,,140
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,Métis and non-Aboriginal ancestries,,,20
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,Inuit and non-Aboriginal ancestries,,,0
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,,,,10
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian); Métis and non-Aboriginal ancestries,,,10
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian); Inuit and non-Aboriginal ancestries,,,0
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,Métis; Inuit and non-Aboriginal ancestries,,,0
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian); Métis; Inuit and non-Aboriginal ancestries,,,0
M3J,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Non-Aboriginal ancestry (only),,,,,25210
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,,,,,,25395
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,,,,,17375
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,South Asian,,,,4100
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Chinese,,,,1460
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Black,,,,4515
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Filipino,,,,2230
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Latin American,,,,1545
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Arab,,,,250
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Southeast Asian,,,,1250
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,West Asian,,,,585
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Korean,,,,375
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Japanese,,,,40
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Visible minority; n.i.e.,,,,485
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Multiple visible minorities,,,,555
M3J,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Not a visible minority,,,,,8020
M3K,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,,,,,,5740
M3K,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,,,,,25
M3K,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,,,,0
M3K,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,First Nations (North American Indian),,,0
M3K,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,Métis,,,0
M3K,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,Inuk (Inuit),,,0
M3K,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Multiple Aboriginal responses,,,,20
M3K,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Aboriginal responses not included elsewhere,,,,0
M3K,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Non-Aboriginal identity,,,,,5715
M3K,Visible Minority,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,,,,,,5740
M3K,Visible Minority,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,Registered or Treaty Indian,,,,,10
M3K,Visible Minority,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,Not a Registered or Treaty Indian,,,,,5735
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,,,,,,5740
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),,,,,0
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),,,,0
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),First Nations (North American Indian) single ancestry,,,0
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),Métis single ancestry,,,0
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),Inuit single ancestry,,,0
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),,,,0
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),First Nations (North American Indian) and Métis ancestries,,,0
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),First Nations (North American Indian) and Inuit ancestries,,,0
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),Métis and Inuit ancestries,,,0
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),First Nations (North American Indian); Métis and Inuit ancestries,,,0
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,,,,,45
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,,,,35
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian) and non-Aboriginal ancestries,,,30
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,Métis and non-Aboriginal ancestries,,,10
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,Inuit and non-Aboriginal ancestries,,,0
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,,,,10
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian); Métis and non-Aboriginal ancestries,,,10
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian); Inuit and non-Aboriginal ancestries,,,0
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,Métis; Inuit and non-Aboriginal ancestries,,,0
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian); Métis; Inuit and non-Aboriginal ancestries,,,0
M3K,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Non-Aboriginal ancestry (only),,,,,5695
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,,,,,,5740
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,,,,,2190
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,South Asian,,,,115
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Chinese,,,,100
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Black,,,,380
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Filipino,,,,840
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Latin American,,,,360
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Arab,,,,35
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Southeast Asian,,,,130
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,West Asian,,,,65
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Korean,,,,20
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Japanese,,,,10
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Visible minority; n.i.e.,,,,35
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Multiple visible minorities,,,,100
M3K,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Not a visible minority,,,,,3545
M3L,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,,,,,,17275
M3L,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,,,,,85
M3L,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,,,,75
M3L,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,First Nations (North American Indian),,,65
M3L,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,Métis,,,15
M3L,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,Inuk (Inuit),,,0
M3L,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Multiple Aboriginal responses,,,,0
M3L,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Aboriginal responses not included elsewhere,,,,10
M3L,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Non-Aboriginal identity,,,,,17190
M3L,Visible Minority,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,,,,,,17275
M3L,Visible Minority,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,Registered or Treaty Indian,,,,,10
M3L,Visible Minority,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,Not a Registered or Treaty Indian,,,,,17265
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,,,,,,17280
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),,,,,10
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),,,,0
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),First Nations (North American Indian) single ancestry,,,10
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),Métis single ancestry,,,0
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),Inuit single ancestry,,,0
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),,,,0
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),First Nations (North American Indian) and Métis ancestries,,,0
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),First Nations (North American Indian) and Inuit ancestries,,,0
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),Métis and Inuit ancestries,,,0
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),First Nations (North American Indian); Métis and Inuit ancestries,,,0
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,,,,,85
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,,,,90
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian) and non-Aboriginal ancestries,,,80
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,Métis and non-Aboriginal ancestries,,,10
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,Inuit and non-Aboriginal ancestries,,,0
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,,,,0
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian); Métis and non-Aboriginal ancestries,,,0
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian); Inuit and non-Aboriginal ancestries,,,0
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,Métis; Inuit and non-Aboriginal ancestries,,,0
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian); Métis; Inuit and non-Aboriginal ancestries,,,0
M3L,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Non-Aboriginal ancestry (only),,,,,17180
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,,,,,,17275
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,,,,,11915
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,South Asian,,,,660
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Chinese,,,,655
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Black,,,,3330
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Filipino,,,,1650
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Latin American,,,,2530
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Arab,,,,50
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Southeast Asian,,,,1880
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,West Asian,,,,135
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Korean,,,,90
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Japanese,,,,15
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Visible minority; n.i.e.,,,,395
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Multiple visible minorities,,,,530
M3L,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Not a visible minority,,,,,5355
M3M,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,,,,,,24340
M3M,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,,,,,205
M3M,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,,,,195
M3M,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,First Nations (North American Indian),,,165
M3M,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,Métis,,,30
M3M,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Single Aboriginal responses,Inuk (Inuit),,,0
M3M,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Multiple Aboriginal responses,,,,0
M3M,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Aboriginal identity,Aboriginal responses not included elsewhere,,,,10
M3M,Visible Minority,Total - Aboriginal identity for the population in private households - 25% sample data,Non-Aboriginal identity,,,,,24135
M3M,Visible Minority,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,,,,,,24340
M3M,Visible Minority,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,Registered or Treaty Indian,,,,,85
M3M,Visible Minority,Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data,Not a Registered or Treaty Indian,,,,,24250
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,,,,,,24340
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),,,,,80
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),,,,75
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),First Nations (North American Indian) single ancestry,,,80
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),Métis single ancestry,,,0
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Single Aboriginal ancestry (only),Inuit single ancestry,,,0
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),,,,0
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),First Nations (North American Indian) and Métis ancestries,,,0
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),First Nations (North American Indian) and Inuit ancestries,,,0
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),Métis and Inuit ancestries,,,0
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal ancestry (only),Multiple Aboriginal ancestries (only),First Nations (North American Indian); Métis and Inuit ancestries,,,0
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,,,,,235
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,,,,235
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian) and non-Aboriginal ancestries,,,225
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,Métis and non-Aboriginal ancestries,,,15
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Single Aboriginal and non-Aboriginal ancestries,Inuit and non-Aboriginal ancestries,,,0
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,,,,0
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian); Métis and non-Aboriginal ancestries,,,0
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian); Inuit and non-Aboriginal ancestries,,,0
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,Métis; Inuit and non-Aboriginal ancestries,,,0
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Aboriginal and non-Aboriginal ancestries,Multiple Aboriginal and non-Aboriginal ancestries,First Nations (North American Indian); Métis; Inuit and non-Aboriginal ancestries,,,0
M3M,Visible Minority,Total - Aboriginal ancestry for the population in private households - 25% sample data,Non-Aboriginal ancestry (only),,,,,24025
M3M,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,,,,,,24340
M3M,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,,,,,14405
M3M,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,South Asian,,,,1045
M3M,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Chinese,,,,455
M3M,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Black,,,,4190
M3M,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Filipino,,,,3235
M3M,Visible Minority,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Latin American,,,,2495
