Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Counts
M2K,Household characteristics,Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data,Spending 30% or more of income on shelter costs,30% to less than 100%,,,,3410
M2K,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,,,,,,5890
M2K,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,% of owner households with a mortgage,,,,,56.2
M2K,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,% of owner households spending 30% or more of its income on shelter costs,,,,,36.8
M2K,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Median monthly shelter costs for owned dwellings ($),,,,,1552
M2K,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Average monthly shelter costs for owned dwellings ($),,,,,1801
M2K,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Median value of dwellings ($),,,,,697021
M2K,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Average value of dwellings ($),,,,,924300
M2K,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,,,,,,4710
M2K,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,% of tenant households in subsidized housing,,,,,1
M2K,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,% of tenant households spending 30% or more of its income on shelter costs,,,,,57.5
M2K,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,Median monthly shelter costs for rented dwellings ($),,,,,1563
M2K,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,Average monthly shelter costs for rented dwellings ($),,,,,1609
M2L,Household characteristics,Total - Private households by household type - 100% data,,,,,,3975
M2L,Household characteristics,Total - Private households by household type - 100% data,One-census-family households,,,,,3080
M2L,Household characteristics,Total - Private households by household type - 100% data,One-census-family households,Without children in a census family,,,,935
M2L,Household characteristics,Total - Private households by household type - 100% data,One-census-family households,With children in a census family,,,,2150
M2L,Household characteristics,Total - Private households by household type - 100% data,Multiple-census-family households,,,,,145
M2L,Household characteristics,Total - Private households by household type - 100% data,Non-census-family households,,,,,745
M2L,Household characteristics,Total - Private households by household type - 100% data,Non-census-family households,One-person households,,,,620
M2L,Household characteristics,Total - Private households by household type - 100% data,Non-census-family households,Two-or-more person non-census-family households,,,,130
M2L,Household characteristics,Total - Private households by tenure - 25% sample data,,,,,,3995
M2L,Household characteristics,Total - Private households by tenure - 25% sample data,Owner,,,,,2835
M2L,Household characteristics,Total - Private households by tenure - 25% sample data,Renter,,,,,1160
M2L,Household characteristics,Total - Private households by tenure - 25% sample data,Band housing,,,,,0
M2L,Household characteristics,Total - Occupied private dwellings by condominium status - 25% sample data,,,,,,3995
M2L,Household characteristics,Total - Occupied private dwellings by condominium status - 25% sample data,Condominium,,,,,395
M2L,Household characteristics,Total - Occupied private dwellings by condominium status - 25% sample data,Not condominium,,,,,3600
M2L,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,,,,,,3995
M2L,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,No bedrooms,,,,,0
M2L,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,1 bedroom,,,,,215
M2L,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,2 bedrooms,,,,,695
M2L,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,3 bedrooms,,,,,895
M2L,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,4 or more bedrooms,,,,,2190
M2L,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,,,,,,3995
M2L,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,1 to 4 rooms,,,,,835
M2L,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,5 rooms,,,,,375
M2L,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,6 rooms,,,,,370
M2L,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,7 rooms,,,,,390
M2L,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,8 or more rooms,,,,,2020
M2L,Household characteristics,Average number of rooms per dwelling,,,,,,7.8
M2L,Household characteristics,Total - Private households by number of persons per room - 25% sample data,,,,,,3995
M2L,Household characteristics,Total - Private households by number of persons per room - 25% sample data,One person or fewer per room,,,,,3905
M2L,Household characteristics,Total - Private households by number of persons per room - 25% sample data,More than 1 person per room,,,,,85
M2L,Household characteristics,Total - Private households by housing suitability - 25% sample data,,,,,,3995
M2L,Household characteristics,Total - Private households by housing suitability - 25% sample data,Suitable,,,,,3765
M2L,Household characteristics,Total - Private households by housing suitability - 25% sample data,Not suitable,,,,,235
M2L,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,,,,,,3995
M2L,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,1960 or before,,,,,670
M2L,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,1961 to 1980,,,,,2185
M2L,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,1981 to 1990,,,,,440
M2L,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,1991 to 2000,,,,,305
M2L,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,2001 to 2005,,,,,105
M2L,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,2006 to 2010,,,,,150
M2L,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,2011 to 2016,,,,,135
M2L,Household characteristics,Total - Occupied private dwellings by dwelling condition - 25% sample data,,,,,,3995
M2L,Household characteristics,Total - Occupied private dwellings by dwelling condition - 25% sample data,Only regular maintenance or minor repairs needed,,,,,3800
M2L,Household characteristics,Total - Occupied private dwellings by dwelling condition - 25% sample data,Major repairs needed,,,,,190
M2L,Household characteristics,Total - Private households by number of household maintainers - 25% sample data,,,,,,3995
M2L,Household characteristics,Total - Private households by number of household maintainers - 25% sample data,1 household maintainer,,,,,2365
M2L,Household characteristics,Total - Private households by number of household maintainers - 25% sample data,2 household maintainers,,,,,1515
M2L,Household characteristics,Total - Private households by number of household maintainers - 25% sample data,3 or more household maintainers,,,,,120
M2L,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,,,,,,3995
M2L,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,15 to 24 years,,,,,40
M2L,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,25 to 34 years,,,,,200
M2L,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,35 to 44 years,,,,,555
M2L,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,45 to 54 years,,,,,1080
M2L,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,55 to 64 years,,,,,890
M2L,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,65 to 74 years,,,,,625
M2L,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,75 to 84 years,,,,,410
M2L,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,85 years and over,,,,,195
M2L,Household characteristics,Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data,,,,,,3975
M2L,Household characteristics,Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data,Spending less than 30% of income on shelter costs,,,,,2690
M2L,Household characteristics,Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data,Spending 30% or more of income on shelter costs,,,,,1285
M2L,Household characteristics,Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data,Spending 30% or more of income on shelter costs,30% to less than 100%,,,,905
M2L,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,,,,,,2835
M2L,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,% of owner households with a mortgage,,,,,43.6
M2L,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,% of owner households spending 30% or more of its income on shelter costs,,,,,27
M2L,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Median monthly shelter costs for owned dwellings ($),,,,,1928
M2L,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Average monthly shelter costs for owned dwellings ($),,,,,2658
M2L,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Median value of dwellings ($),,,,,1895594
M2L,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Average value of dwellings ($),,,,,2090328
M2L,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,,,,,,1160
M2L,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,% of tenant households in subsidized housing,,,,,6
M2L,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,% of tenant households spending 30% or more of its income on shelter costs,,,,,45.3
M2L,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,Median monthly shelter costs for rented dwellings ($),,,,,1391
M2L,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,Average monthly shelter costs for rented dwellings ($),,,,,1575
M2M,Household characteristics,Total - Private households by household type - 100% data,,,,,,12400
M2M,Household characteristics,Total - Private households by household type - 100% data,One-census-family households,,,,,7940
M2M,Household characteristics,Total - Private households by household type - 100% data,One-census-family households,Without children in a census family,,,,2810
M2M,Household characteristics,Total - Private households by household type - 100% data,One-census-family households,With children in a census family,,,,5135
M2M,Household characteristics,Total - Private households by household type - 100% data,Multiple-census-family households,,,,,450
M2M,Household characteristics,Total - Private households by household type - 100% data,Non-census-family households,,,,,4010
M2M,Household characteristics,Total - Private households by household type - 100% data,Non-census-family households,One-person households,,,,3060
M2M,Household characteristics,Total - Private households by household type - 100% data,Non-census-family households,Two-or-more person non-census-family households,,,,950
M2M,Household characteristics,Total - Private households by tenure - 25% sample data,,,,,,12280
M2M,Household characteristics,Total - Private households by tenure - 25% sample data,Owner,,,,,7445
M2M,Household characteristics,Total - Private households by tenure - 25% sample data,Renter,,,,,4840
M2M,Household characteristics,Total - Private households by tenure - 25% sample data,Band housing,,,,,0
M2M,Household characteristics,Total - Occupied private dwellings by condominium status - 25% sample data,,,,,,12285
M2M,Household characteristics,Total - Occupied private dwellings by condominium status - 25% sample data,Condominium,,,,,4135
M2M,Household characteristics,Total - Occupied private dwellings by condominium status - 25% sample data,Not condominium,,,,,8150
M2M,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,,,,,,12280
M2M,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,No bedrooms,,,,,120
M2M,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,1 bedroom,,,,,2600
M2M,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,2 bedrooms,,,,,3550
M2M,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,3 bedrooms,,,,,2620
M2M,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,4 or more bedrooms,,,,,3395
M2M,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,,,,,,12285
M2M,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,1 to 4 rooms,,,,,5775
M2M,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,5 rooms,,,,,1690
M2M,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,6 rooms,,,,,1120
M2M,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,7 rooms,,,,,1030
M2M,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,8 or more rooms,,,,,2665
M2M,Household characteristics,Average number of rooms per dwelling,,,,,,5.4
M2M,Household characteristics,Total - Private households by number of persons per room - 25% sample data,,,,,,12280
M2M,Household characteristics,Total - Private households by number of persons per room - 25% sample data,One person or fewer per room,,,,,11525
M2M,Household characteristics,Total - Private households by number of persons per room - 25% sample data,More than 1 person per room,,,,,760
M2M,Household characteristics,Total - Private households by housing suitability - 25% sample data,,,,,,12285
M2M,Household characteristics,Total - Private households by housing suitability - 25% sample data,Suitable,,,,,10695
M2M,Household characteristics,Total - Private households by housing suitability - 25% sample data,Not suitable,,,,,1585
M2M,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,,,,,,12280
M2M,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,1960 or before,,,,,2050
M2M,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,1961 to 1980,,,,,4800
M2M,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,1981 to 1990,,,,,1655
M2M,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,1991 to 2000,,,,,1585
M2M,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,2001 to 2005,,,,,535
M2M,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,2006 to 2010,,,,,1100
M2M,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,2011 to 2016,,,,,570
M2M,Household characteristics,Total - Occupied private dwellings by dwelling condition - 25% sample data,,,,,,12285
M2M,Household characteristics,Total - Occupied private dwellings by dwelling condition - 25% sample data,Only regular maintenance or minor repairs needed,,,,,11655
M2M,Household characteristics,Total - Occupied private dwellings by dwelling condition - 25% sample data,Major repairs needed,,,,,630
M2M,Household characteristics,Total - Private households by number of household maintainers - 25% sample data,,,,,,12285
M2M,Household characteristics,Total - Private households by number of household maintainers - 25% sample data,1 household maintainer,,,,,7495
M2M,Household characteristics,Total - Private households by number of household maintainers - 25% sample data,2 household maintainers,,,,,4080
M2M,Household characteristics,Total - Private households by number of household maintainers - 25% sample data,3 or more household maintainers,,,,,705
M2M,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,,,,,,12285
M2M,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,15 to 24 years,,,,,655
M2M,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,25 to 34 years,,,,,1520
M2M,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,35 to 44 years,,,,,1770
M2M,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,45 to 54 years,,,,,2490
M2M,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,55 to 64 years,,,,,2170
M2M,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,65 to 74 years,,,,,1730
M2M,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,75 to 84 years,,,,,1285
M2M,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,85 years and over,,,,,665
M2M,Household characteristics,Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data,,,,,,12195
M2M,Household characteristics,Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data,Spending less than 30% of income on shelter costs,,,,,6405
M2M,Household characteristics,Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data,Spending 30% or more of income on shelter costs,,,,,5790
M2M,Household characteristics,Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data,Spending 30% or more of income on shelter costs,30% to less than 100%,,,,4085
M2M,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,,,,,,7445
M2M,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,% of owner households with a mortgage,,,,,51.1
M2M,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,% of owner households spending 30% or more of its income on shelter costs,,,,,37.9
M2M,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Median monthly shelter costs for owned dwellings ($),,,,,1312
M2M,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Average monthly shelter costs for owned dwellings ($),,,,,1720
M2M,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Median value of dwellings ($),,,,,899044
M2M,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Average value of dwellings ($),,,,,961217
M2M,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,,,,,,4840
M2M,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,% of tenant households in subsidized housing,,,,,9.4
M2M,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,% of tenant households spending 30% or more of its income on shelter costs,,,,,62.3
M2M,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,Median monthly shelter costs for rented dwellings ($),,,,,1451
M2M,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,Average monthly shelter costs for rented dwellings ($),,,,,1470
M2N,Household characteristics,Total - Private households by household type - 100% data,,,,,,33765
M2N,Household characteristics,Total - Private households by household type - 100% data,One-census-family households,,,,,19310
M2N,Household characteristics,Total - Private households by household type - 100% data,One-census-family households,Without children in a census family,,,,7580
M2N,Household characteristics,Total - Private households by household type - 100% data,One-census-family households,With children in a census family,,,,11730
M2N,Household characteristics,Total - Private households by household type - 100% data,Multiple-census-family households,,,,,575
M2N,Household characteristics,Total - Private households by household type - 100% data,Non-census-family households,,,,,13875
M2N,Household characteristics,Total - Private households by household type - 100% data,Non-census-family households,One-person households,,,,11370
M2N,Household characteristics,Total - Private households by household type - 100% data,Non-census-family households,Two-or-more person non-census-family households,,,,2505
M2N,Household characteristics,Total - Private households by tenure - 25% sample data,,,,,,33730
M2N,Household characteristics,Total - Private households by tenure - 25% sample data,Owner,,,,,20735
M2N,Household characteristics,Total - Private households by tenure - 25% sample data,Renter,,,,,12990
M2N,Household characteristics,Total - Private households by tenure - 25% sample data,Band housing,,,,,0
M2N,Household characteristics,Total - Occupied private dwellings by condominium status - 25% sample data,,,,,,33730
M2N,Household characteristics,Total - Occupied private dwellings by condominium status - 25% sample data,Condominium,,,,,23030
M2N,Household characteristics,Total - Occupied private dwellings by condominium status - 25% sample data,Not condominium,,,,,10695
M2N,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,,,,,,33730
M2N,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,No bedrooms,,,,,460
M2N,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,1 bedroom,,,,,11075
M2N,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,2 bedrooms,,,,,13465
M2N,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,3 bedrooms,,,,,4645
M2N,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,4 or more bedrooms,,,,,4080
M2N,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,,,,,,33725
M2N,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,1 to 4 rooms,,,,,22060
M2N,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,5 rooms,,,,,4010
M2N,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,6 rooms,,,,,2405
M2N,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,7 rooms,,,,,1660
M2N,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,8 or more rooms,,,,,3590
M2N,Household characteristics,Average number of rooms per dwelling,,,,,,4.4
M2N,Household characteristics,Total - Private households by number of persons per room - 25% sample data,,,,,,33725
M2N,Household characteristics,Total - Private households by number of persons per room - 25% sample data,One person or fewer per room,,,,,32035
M2N,Household characteristics,Total - Private households by number of persons per room - 25% sample data,More than 1 person per room,,,,,1695
M2N,Household characteristics,Total - Private households by housing suitability - 25% sample data,,,,,,33730
M2N,Household characteristics,Total - Private households by housing suitability - 25% sample data,Suitable,,,,,29325
M2N,Household characteristics,Total - Private households by housing suitability - 25% sample data,Not suitable,,,,,4400
M2N,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,,,,,,33730
M2N,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,1960 or before,,,,,3430
M2N,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,1961 to 1980,,,,,3535
M2N,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,1981 to 1990,,,,,3220
M2N,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,1991 to 2000,,,,,4970
M2N,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,2001 to 2005,,,,,7660
M2N,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,2006 to 2010,,,,,5650
M2N,Household characteristics,Total - Occupied private dwellings by period of construction - 25% sample data,2011 to 2016,,,,,5255
M2N,Household characteristics,Total - Occupied private dwellings by dwelling condition - 25% sample data,,,,,,33730
M2N,Household characteristics,Total - Occupied private dwellings by dwelling condition - 25% sample data,Only regular maintenance or minor repairs needed,,,,,32515
M2N,Household characteristics,Total - Occupied private dwellings by dwelling condition - 25% sample data,Major repairs needed,,,,,1215
M2N,Household characteristics,Total - Private households by number of household maintainers - 25% sample data,,,,,,33730
M2N,Household characteristics,Total - Private households by number of household maintainers - 25% sample data,1 household maintainer,,,,,21955
M2N,Household characteristics,Total - Private households by number of household maintainers - 25% sample data,2 household maintainers,,,,,10735
M2N,Household characteristics,Total - Private households by number of household maintainers - 25% sample data,3 or more household maintainers,,,,,1035
M2N,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,,,,,,33725
M2N,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,15 to 24 years,,,,,2305
M2N,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,25 to 34 years,,,,,7770
M2N,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,35 to 44 years,,,,,6400
M2N,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,45 to 54 years,,,,,6080
M2N,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,55 to 64 years,,,,,4835
M2N,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,65 to 74 years,,,,,3400
M2N,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,75 to 84 years,,,,,2030
M2N,Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,85 years and over,,,,,905
M2N,Household characteristics,Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data,,,,,,33530
M2N,Household characteristics,Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data,Spending less than 30% of income on shelter costs,,,,,17110
M2N,Household characteristics,Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data,Spending 30% or more of income on shelter costs,,,,,16420
M2N,Household characteristics,Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data,Spending 30% or more of income on shelter costs,30% to less than 100%,,,,10290
M2N,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,,,,,,20735
M2N,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,% of owner households with a mortgage,,,,,60
M2N,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,% of owner households spending 30% or more of its income on shelter costs,,,,,42.5
M2N,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Median monthly shelter costs for owned dwellings ($),,,,,1609
M2N,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Average monthly shelter costs for owned dwellings ($),,,,,1847
M2N,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Median value of dwellings ($),,,,,501170
M2N,Household characteristics,Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data,Average value of dwellings ($),,,,,783209
M2N,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,,,,,,12990
M2N,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,% of tenant households in subsidized housing,,,,,4.9
M2N,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,% of tenant households spending 30% or more of its income on shelter costs,,,,,59.3
M2N,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,Median monthly shelter costs for rented dwellings ($),,,,,1642
M2N,Household characteristics,Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data,Average monthly shelter costs for rented dwellings ($),,,,,1645
M2P,Household characteristics,Total - Private households by household type - 100% data,,,,,,3020
M2P,Household characteristics,Total - Private households by household type - 100% data,One-census-family households,,,,,2120
M2P,Household characteristics,Total - Private households by household type - 100% data,One-census-family households,Without children in a census family,,,,720
M2P,Household characteristics,Total - Private households by household type - 100% data,One-census-family households,With children in a census family,,,,1400
M2P,Household characteristics,Total - Private households by household type - 100% data,Multiple-census-family households,,,,,70
M2P,Household characteristics,Total - Private households by household type - 100% data,Non-census-family households,,,,,830
M2P,Household characteristics,Total - Private households by household type - 100% data,Non-census-family households,One-person households,,,,770
M2P,Household characteristics,Total - Private households by household type - 100% data,Non-census-family households,Two-or-more person non-census-family households,,,,65
M2P,Household characteristics,Total - Private households by tenure - 25% sample data,,,,,,3025
M2P,Household characteristics,Total - Private households by tenure - 25% sample data,Owner,,,,,2225
M2P,Household characteristics,Total - Private households by tenure - 25% sample data,Renter,,,,,800
M2P,Household characteristics,Total - Private households by tenure - 25% sample data,Band housing,,,,,0
M2P,Household characteristics,Total - Occupied private dwellings by condominium status - 25% sample data,,,,,,3025
M2P,Household characteristics,Total - Occupied private dwellings by condominium status - 25% sample data,Condominium,,,,,915
M2P,Household characteristics,Total - Occupied private dwellings by condominium status - 25% sample data,Not condominium,,,,,2110
M2P,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,,,,,,3025
M2P,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,No bedrooms,,,,,15
M2P,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,1 bedroom,,,,,345
M2P,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,2 bedrooms,,,,,900
M2P,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,3 bedrooms,,,,,535
M2P,Household characteristics,Total - Occupied private dwellings by number of bedrooms - 25% sample data,4 or more bedrooms,,,,,1235
M2P,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,,,,,,3030
M2P,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,1 to 4 rooms,,,,,960
M2P,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,5 rooms,,,,,395
M2P,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,6 rooms,,,,,240
M2P,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,7 rooms,,,,,235
M2P,Household characteristics,Total - Occupied private dwellings by number of rooms - 25% sample data,8 or more rooms,,,,,1190
M2P,Household characteristics,Average number of rooms per dwelling,,,,,,6.9
M2P,Household characteristics,Total - Private households by number of persons per room - 25% sample data,,,,,,3025
M2P,Household characteristics,Total - Private households by number of persons per room - 25% sample data,One person or fewer per room,,,,,2970
M2P,Household characteristics,Total - Private households by number of persons per room - 25% sample data,More than 1 person per room,,,,,60
