Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Counts
M3H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,15085
M3H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,1595
M3H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,14290
M3H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,9425
M3H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,860
M3H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,2130
M3H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,1870
M3J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,21805
M3J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,9670
M3J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,8505
M3J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,1165
M3J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,12130
M3J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,8975
M3J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,770
M3J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,1345
M3J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,1045
M3K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,5140
M3K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,2700
M3K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,2430
M3K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,265
M3K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,2440
M3K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,1655
M3K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,160
M3K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,275
M3K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,350
M3L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,14530
M3L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,6735
M3L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,6075
M3L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,665
M3L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,7795
M3L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,5060
M3L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,580
M3L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,1145
M3L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,1010
M3M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,20120
M3M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,9840
M3M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,8650
M3M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,1180
M3M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,10285
M3M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,6725
M3M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,830
M3M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,1530
M3M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,1205
M3N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,33055
M3N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,13510
M3N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,11995
M3N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,1510
M3N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,19545
M3N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,12885
M3N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,1770
M3N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,2875
M3N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,2015
M4A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,12410
M4A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,5780
M4A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,5090
M4A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,690
M4A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,6625
M4A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,4110
M4A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,475
M4A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,1000
M4A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,1045
M4B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,15640
M4B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,7840
M4B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,6605
M4B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,1235
M4B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,7805
M4B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,5255
M4B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,555
M4B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,1110
M4B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,890
M4C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,38790
M4C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,20665
M4C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,17390
M4C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,3275
M4C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,18120
M4C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,12405
M4C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,1200
M4C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,2705
M4C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,1810
M4E,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,20610
M4E,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,11590
M4E,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,9345
M4E,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,2245
M4E,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,9015
M4E,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,5970
M4E,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,680
M4E,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,1585
M4E,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,785
M4G,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,15600
M4G,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,9130
M4G,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,8180
M4G,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,950
M4G,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,6465
M4G,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,4395
M4G,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,385
M4G,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,970
M4G,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,715
M4H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,14295
M4H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,8185
M4H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,7730
M4H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,460
M4H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,6110
M4H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,4125
M4H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,405
M4H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,775
M4H,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,800
M4J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,29560
M4J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,16125
M4J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,13345
M4J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,2780
M4J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,13435
M4J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,9060
M4J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,855
M4J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,2000
M4J,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,1515
M4K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,26965
M4K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,13755
M4K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,10595
M4K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,3165
M4K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,13205
M4K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,9320
M4K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,790
M4K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,1935
M4K,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,1155
M4L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,26775
M4L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,14735
M4L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,11375
M4L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,3360
M4L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,12035
M4L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,8280
M4L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,810
M4L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,1950
M4L,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,1000
M4M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,21260
M4M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,10675
M4M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,7760
M4M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,2915
M4M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,10580
M4M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,7535
M4M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,570
M4M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,1610
M4M,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,860
M4N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,12660
M4N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,7580
M4N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,6995
M4N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,585
M4N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,5080
M4N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,3525
M4N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,235
M4N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,685
M4N,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,640
M4P,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,18115
M4P,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,8130
M4P,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,5965
M4P,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,2165
M4P,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,9985
M4P,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,7250
M4P,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,535
M4P,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,1545
M4P,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,650
M4R,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,9420
M4R,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,5240
M4R,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,4505
M4R,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,735
M4R,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,4180
M4R,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,3065
M4R,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,235
M4R,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,575
M4R,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,310
M4S,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,22980
M4S,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,11495
M4S,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,9090
M4S,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,2400
M4S,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,11485
M4S,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,7950
M4S,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,600
M4S,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,1745
M4S,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,1190
M4T,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,9090
M4T,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,4905
M4T,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,4060
M4T,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,850
M4T,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,4180
M4T,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,2850
M4T,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,190
M4T,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,690
M4T,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,455
M4V,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,16370
M4V,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,8460
M4V,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,6605
M4V,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,1855
M4V,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,7910
M4V,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,5535
M4V,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,335
M4V,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,1170
M4V,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,870
M4W,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,13015
M4W,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,6920
M4W,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,5675
M4W,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,1240
M4W,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,6095
M4W,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,4285
M4W,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,265
M4W,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,910
M4W,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,635
M4X,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,18185
M4X,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,7430
M4X,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,5770
M4X,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,1665
M4X,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,10750
M4X,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,7960
M4X,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,640
M4X,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,1395
M4X,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,750
M4Y,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,29140
M4Y,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,10980
M4Y,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,6560
M4Y,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,4420
M4Y,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,18160
M4Y,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,15130
M4Y,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,610
M4Y,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,1775
M4Y,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,640
M5A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,37060
M5A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,14160
M5A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,9260
M5A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,4905
M5A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,22900
M5A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,17350
M5A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,1260
M5A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,3085
M5A,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,1205
M5B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,12065
M5B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,4110
M5B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,2755
M5B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,1360
M5B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,7955
M5B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,6800
M5B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,250
M5B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,650
M5B,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,260
M5C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,2795
M5C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,1135
M5C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,730
M5C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,405
M5C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,1660
M5C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Never married,,,,1345
M5C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Separated,,,,70
M5C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Divorced,,,,165
M5C,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,Widowed,,,,80
M5E,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,,,,,,8640
M5E,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,,,,,4160
M5E,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Married,,,,2660
M5E,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Married or living common law,Living common law,,,,1505
M5E,Marriage Characteristics,Total - Marital status for the population aged 15 years and over - 100% data,Not married and not living common law,,,,,4475
